Meter Reading (MR) Doc. No.,Installation,Meter Reading reason,MR Reason - Text,Scheduled MR Date,Meter Reading unit,Meter Reading (MR) Doc. No.
"qkSXBElNuZz/riGUpQjTOwcWOZAigWKYOx+YWBk","'+dUAKAPFUJLmQDmzOkwfDj+QNVOrAbvrbhlExdU","01","Turnusablesung",2020-09-08T00:00:00,"J09B1701","00000000000004408112"
"lwibDsKoRMsWKQUJ+NvhwlqzXVZyhYVcMXqtVK+","'+dUAKAPFUJLmQDmzOkwfDj+QNVOrAbvrbhlExdU","01","Turnusablesung",2021-09-08T00:00:00,"J09B1701","00000000000004408113"
"dogQfZkNXShOvfoIY+mVAQynaRWgL+SIThAxeUv","KTthOosRTZdDTXWsI+oWZQWZRE/hjKRdeZUlWPZ","01","Turnusablesung",2022-07-31T00:00:00,"J09B5431","00000000000005556392"
"thrubZVZNp+eCLJMZPbYRRcFgRWYHDQVTQLbtzX","KTthOosRTZdDTXWsI+oWZQWZRE/hjKRdeZUlWPZ","01","Turnusablesung",2022-07-31T00:00:00,"J09B5431","00000000000005556393"
"WDXRXSvRzJCQScvX/jGUSTVnQtNUynUUhvZg/Eb","KTthOosRTZdDTXWsI+oWZQWZRE/hjKRdeZUlWPZ","01","Turnusablesung",2022-07-31T00:00:00,"J09B5431","00000000000005556394"
"RVRYOanWYwPLaYOOBtNjjDOqTM/UoodPHXUyVgr","lQHVYkAGG+TVdkkPKDlRVmzvBDLeNKCLLRpsrDW","01","Turnusablesung",2022-09-08T00:00:00,"J09B1541","00000000000005642307"
"'+aGQxeQUcPTVZRSCsRpUxVFkJUo/PlOXgqTFeRc","OwHkVqSqmDReuRLgRcoDJaWorTkRWTEgOHdbxha","01","Turnusablesung",2022-09-08T00:00:00,"J09B1541","00000000000005642308"
"tKQOYZUPTvNXKnSRlYYUeWoVTzdMzeMbZrQZWkm","kLxrgSIVvMKTaTFhkBKeVTVUmzoetMAQZVSlASC","01","Turnusablesung",2022-09-08T00:00:00,"J09B1541","00000000000005642310"
"pnkViqpBBiVnJXJYTAGZ+Y/ASJxHOQkXXWKRDne","vmUSqVVHcZajIzRZQRSnweWTqXWQGWrqrjMXCnM","01","Turnusablesung",2022-09-08T00:00:00,"J09B1541","00000000000005642311"
"WTnhsV/UmcDzmTixRdMZiBRqepZPu/hoxQiUsXK","eexsZ+rTwYDiLAjvRPQWfZRRRTAkQtHuJRZbRyo","01","Turnusablesung",2022-09-08T00:00:00,"J09B1541","00000000000005642312"
"DLFqhDmLPBUDYMqJZCIWBiCTgRfFtkZwNvCeZct","olqmThPmpTVVcdZrNNpgHSSQcMuu+yvKBRXuNvL","01","Turnusablesung",2022-09-08T00:00:00,"J09B1541","00000000000005642315"
"uPriuowXeTTTzcCPsydQZZnwVrZXm/sXEeqgTix","'+sIYkVFTzBtxipLqDiKJJtSzpUxTo+TPeHZTHqM","01","Turnusablesung",2022-09-08T00:00:00,"J09B1541","00000000000005642317"
"iEaOQTlVcLzwKjuGqjlwxkrjMjLeWUSGtssda+w","YsjVMOgvcgWtytWYuARFUJVUpCPmRKiTiTZbnDn","01","Turnusablesung",2022-09-08T00:00:00,"J09B1541","00000000000005642318"
"edy/TDwOABixvTTvYgLQlwUZQCvqzQZGxPUViYR","AZzZLnWfyWOQepkScRvcsXHYVYJSfN+XLKDZgTf","01","Turnusablesung",2022-09-08T00:00:00,"J09B1541","00000000000005642322"
"zKPLSaCNqpKVOpWAJsVW/FoQflXuJJJiGdkPVEU","SeeiSULcbQudPxevZQqiRaAaJRZJkQAxKZzOHnT","01","Turnusablesung",2022-09-08T00:00:00,"J09B1541","00000000000005642323"
"YOPtdjBvRXOQxCPEAA+KHSNvaoQydroaYhefUrI","qzDmc+CgZzeKCSUbgWYnTEjVoqTMuRfWcTTIKqN","01","Turnusablesung",2022-09-08T00:00:00,"J09B1541","00000000000005642324"
"frVBAXuVljslSo/VMsaeEIVtndZIIJStRUMMPZW","BbSZuLHEDVVLBRHATzw/+jGLaSNY/AoyAhD/mfU","01","Turnusablesung",2022-09-08T00:00:00,"J09B1541","00000000000005642325"
"HuR/ZVzgcsRzRZwwPzQYgHagXFVgOCFfNqLVzms","RovbDgneCvoEiYjXoseouTVdZVTisyTGTydspXg","01","Turnusablesung",2022-09-08T00:00:00,"J09B1541","00000000000005642326"
"yYOZGzVKvUWRPJGXKHSiQDFCClVfoeT+UNQaXEH","OMwfHZJRPPtTeWvihjsRATWOKQgZyQWZhSCNYXz","01","Turnusablesung",2022-09-08T00:00:00,"J09B1541","00000000000005642328"
"RIWIFbheHI+vjUaCApVFceDPA/ZqVjCevTYRnTt","ORBrfWqPNjsoeizdaPpAbuXBxUiUAnVYZjSPCQg","01","Turnusablesung",2022-09-08T00:00:00,"J09B1541","00000000000005642330"
"DajXMHJxNQRfFzXR+/eYaMQfDzAgGUuTwlakqRC","VLeHrmeEzcpgVWoYT/tMrzSRxsWVE/Wiyj+WRXL","01","Turnusablesung",2022-09-08T00:00:00,"J09B1541","00000000000005642333"
"WAkSTORtXBKngfDSwfZhsqHDGALGnpbeJQgISpB","ARBduoKIHYTakjVXKGZuHYctBtXtHmKgZ/sJjWk","01","Turnusablesung",2022-09-08T00:00:00,"J09B1541","00000000000005642334"
"/WYtqwbhwYXqHJRMXwTXTnVSlTNoYAZWPaqIeFF","IUzzLoYARiQJXhSibZVbZ/RAogbemVYF+WeHWYI","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659301"
"qyRWZkuogXDBKnQQJCxARIBXMEaTEYZFKRZVWcT","pX+ixUvspTTYTBgpVfjIUWqkKSyRlI+nJkYQMKW","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659302"
"GgtJdR+dQtkTpRZLCTQMEphqVnnIMXPnLlKeOlO","INQokgcRNRujzcSeYPhXaiETTK/mYBQSl/VNiBw","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659303"
"NVTADUdYoYCztyQnHmhqEAwsWSGTEBBPFVLZmyh","CgqOWcZhHyRGXTPLnPIyFghshYLgRRxVNMgZNSS","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659304"
"Om+Lq/KaX/MwnlYiMEbFBvQiACybAhwJwRS/Ftq","VxjHYlOXXdgvalUQLbcVoBeJkRQqJLMmHufefDR","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659305"
"GroTVIOIzxZxakelplvGBCTfGMKobeRsRWBRvVM","xfEugXuzbRMSxWxFQsZZrnCXIYQLHYyEMjlsSFs","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659306"
"TyQeTb/ZSohbeioZEWInZAOKrWEoWHxAp+Qo/VK","UjGtBVaqBDRbSxmc+XbvzSMceUFCiZj/KuxEQVM","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659307"
"jqtotprCqQGYBbcMYTH+zJyxTXxtGHVKCUJXsuv","VgGSPeYWRLePQWDVVYjbLVWvpmtWdUcueYetfiP","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659308"
"HoVYSGHJxOytgYSAZgEZQzmQRlLySWqNLnMHcCr","UgYUiZLYxxoZaxvYhoWOJNWy/SjoFRsZV/rOYVX","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659309"
"sYaESxREEUPQURwtjdhhnQOyuNcmDIYtFNBFUKX","VcOdRlYRbCRnHUTUx/IVVTNMmcozIOfSKL/pExT","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659310"
"RdJQDbIBZeAiQQUKDfXPiz+QzRHo+djXLfnvT+S","TOMzkCSATjJXRExZYrokOOrOrrGblqXWbLTeZ+d","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659311"
"FFUQVIWfmXDRJzWGVYTjSpiHQYWSnDPZMMRYRJW","MFmsdPWEWi+GLYHVQMEWZazZadHYKdapHQdhMak","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659313"
"WWZwZGWGlXpYDRUZgexZXZOwtSuYTYscSjuxoBW","R+eierTnQamnWPSqKAYEcTClriQQNqDrfDt/DQV","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659314"
"SXAjRURGtWMVvZQTOKYnOVbcbdVsvWRhFMWZsrd","RNkXviYBHdr/EYX+JvVlXTRQEFFQTREGwGqpQyw","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659316"
"COthfcSwHWXSrSXP+QNRZiyt/YOIpUUvCVRUzUv","YBYWQOlwtJVQUByvAGUhqsguEoceAuLFaUTQZYI","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659317"
"VZcgWWrQYhuHvhoTjtTXXUEZWHM/fEnjtUTVXqY","vuBRpyPcFSBKhu+XLUsDTTmyRtwLFiTOdjwaamU","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659319"
"aulDUQZZKrUeYUlQacMXyJoXYKigDCzj/KhCxAQ","HuyWcbCdRYFWURWTbkpkXllyEVUey++YlV+FnPz","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659320"
"rWrJERsFSiVPUL/rPTebVefKNQRqOGYPUSWqnZT","zmkoaYxq/oPqNmgbxYhIunVNRScABxqZRkFSRWN","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659321"
"KBdd+JDPTbkSTpTQDSObcrYVhDSoZPJgYHoVRte","ivRftCVqOWWpYbXsQxYPSDByivYpv/ufIJnjpHG","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659322"
"kqPLVYUGCoBRevbrKXcMTvfHdovZuJkVQJHVXhQ","pwYKOmgbGhFxomFMLXZSSCIimBk+XCfYJNYpyfq","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659323"
"yA+IVkBZUOOUPhY+w/oIYq/DTPaQSnmTRxE+OZQ","lQlwOLHvJ/RqmYyrKgIyhTNTJwYZRVCITVTZnBT","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659324"
"vLWFphZXWQqnKevhXvGCdNfHX/DyjmzWdBJdYUr","fk+KORCZBbqRQJRPCjRdm+qCTzZyYFcADMzuNQW","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659325"
"QTSkIKxYOgRUCtbMNivhKXvn/G++TzjzRlhweWE","SJZUGnQzzkYWLvFYjyUIEZTw+OVlrXzLUrTDQRt","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659326"
"RoSWRRhxwWSVIYZjVmjFLkQMALOvXeVXSUsxyas","OfpsQLVgFjcCHISzSmUaKjwQiB+TwNwFUCCuV/T","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659327"
"UJlrdXdmhoPIsuZzSggvYpLoXsFXVugcZyCwYXh","bhQRJORcQUWYTbZTURrkINT+sQVWeOQxDGEMLQk","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659328"
"TjQBwCOQZQGXWt//TDzvVYiT/flZtXkNXmtdMRS","zE/jeRVllbslwWMSJUfXUkNUPRvZaYzYDuc+koV","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659329"
"uPUTmeJbX/SWfUOhhubfwjCvtTXesAOAvXEZHTU","Kn+OdMzPOclbFjiFjSKZWkTWalunJFdnCrQQgiX","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659330"
"hhEBwjtxilZXqebgEfvrxWj/hMTF/APoMVOCFUR","BrIYDLFUbxqZXp/DSwJQVMXTFwlSpggkXdq/VZn","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659332"
"vtdxldrnQFhQshjWWezhbuSCtUV+SLXtMHFOQFk","SbTVElqJFpRGtlBSkZGyohbUUTrjFELc+CmXwWx","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659333"
"YiELrOWoMPXhZuqLe+OTvIRVHBZLSGjzCZjyKoN","HZYVEfPKMmuGFyoTnWFKvspXFSodWYoHJyhSKFk","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659334"
"zbVlUnIXip+JPyXJYZHWBcdXWQQzSefuYsAJTCQ","viEpTgZhMHvLSnwTtDcGHjkWSFmISFWgMUXwJHe","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659335"
"TSQpYAECmUxNsVccUSFEcqeNTryahTKCWggVaXf","dLXOMSMnERcROOcgseBWYeAahstCXTQpzVw/mGM","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659337"
"fwhTgbMAmuFWeFWcvEVQABGCXzDvLBaNhkTbYGW","mxoRrISZCKjIlheNdIvPYLCerNlWvxBZELLYGuW","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659338"
"YSKuTbTonJXVQXwvVohrSJhjnUZsGAYXTHKQuEQ","oQRjSxbtRYRuDXDAlEyVUIunT/TDrSdTuCupSnJ","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659339"
"hUFzWkQbOTINVbRdFqTmqRhdYsbDVpzsOybQXeR","hgWGyfTxWy+QZGyY+h/TbyXgPFdZJvMBUQdPTzb","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659340"
"pUnRLTkkyfDJQ+jSQtPNWQRMQLvdUCZnTZSfl+s","wTBUd/WuRaQbpSZVjTmVXPjaUnQZICGgtVRWPUF","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659341"
"NpZkWSlH/GSiQzFrXZUZtcXBgELrcKWOzeeVoZX","VWZnVYTaCUsvQuPGlfqjq/JhUqMWVYtcosd+jeE","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659342"
"inWGAQTYaTJSmTMNmUHFWEKeAV/UcJvY/YRS/jX","aKqjS/TTklYTUhhsfamNPJicXuPyZcZPZBXKJXN","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659343"
"uNLUHgZmSWQlxtLYTETsVRZRMDVWgZBQLCzVWLb","/RgVOGqLgiXeB+NroZBoFyTzWsAAKNAarEuFNDY","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659344"
"WXPNOQOQoQ+MTBClmkTmVWLLZ/KnTlhT/nSKkyQ","sXk/UQoVPjrcWgREMAeWLscX/M/ayTOyZVQYtKe","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659345"
"TvvIhSWAOw+VCVsyPTQxgVNsZKeprAoJRYQQCCj","RQRMlkxUcZl/JCLvOGZYhtlZfLwcTWbHQUpYQyZ","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659346"
"XbWeXAifuOqSvLeyUXCmeWnzDsQUlxIAESjCYNr","giaBJExiDMYLkhGxxZAMSKukpurADteJUdOdYov","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659347"
"fjwbtVUQQXsUQZybg/YcssYt/VcYLPxRWLXWuRu","dtflStBmcZQCaxAIcWrnNRUFTvAVTftkuAjhRWG","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659348"
"IdFvsvHOraVhKDZRSQjSkUuOcOTziewZocRreYL","HkEgHRNXDqXqYuRQUWcIphuzKRZJgXCbToPmfBT","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659349"
"ESpVYXlTkVZluwX/JTv/pgqhYrJzVSZOCnBMWVY","VjKJevLXfbPZWNmzhqfpSpiKYrFCBUyyRmSJXlK","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659350"
"VHRbbBuUAwZtFTSyRzh/gcCUeaBQiUXseRweWLl","S+NmZVWVKg+OSlDQYrTUxxtgKOscCR+YnODQHuX","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659351"
"nqKgwxA+fhdDlPUdhQVJSRKNXtpeHpdEHZaZYRo","/tDSrOMtoZocPlsYkKvUXSBkUoBxVRIIEpdlHSU","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659352"
"fNKQotSfhNnbYKZYWCUkXFHzJRWpsCiBMRwjMxR","bQLWpJEUWkMCWMBBSMzTIScnKMeFHCGIvZEspva","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659353"
"WlKbGl+CwACQxjyJXkMUFUHXUrSXQZUAiYVQMho","GfsUOvYAiTpZZIWxxpyJHwxbwczTzqXXWOQmLlM","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659354"
"RpiDtgesCMVnhMrve/XVz/Ov/qwWQakEQAfXnGT","xXXxzhwkoVhZUgoUAaMWaTDZlzDItJrPKjJqEjm","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659355"
"iyeJUQbDrZjllReWlmPRDnNSWrNNTMUYMshsiOs","r+vGFUvidxdWVTCzePFOeWxAF/HLR/JBUqRD+Ud","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659357"
"y++nfEWSwjMvzwvRnZPYPi+YcAQTQvMHYWhQAvN","SLVlvwfrdSWBBXYeEzBLXebNgovIqkzRpWYwR+c","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659359"
"XlqSeMUfvCXGSenCNFODCVYtkPWiWRTsHWkMbxI","xpVgYXvzjxpmSvKVTNSYxhrrxrVoSqVWFyOZhiR","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659360"
"'+fRQssddZSITiWFRKlBHYUcKibPPBEJTFDGbFYb","thiQUAXFwVQHWknWlZuyFNGxVddlctESTgJpNYE","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659361"
"zgLzAfTCZcOExnpuBsfqCpYxRUaHWEYMrdtNCzW","PHGbgjICnGggDqTPRLQV/ExVYvbdIGbRpupEWPP","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659362"
"wHYvHIOSAgYWWGKHD+maVwUYRXPBVVyCES+zQX/","w+ZGTSTYJVHrViRZchRsQZiQxDKFTbTYvHgQaNH","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659363"
"dryAiXVHvSqumlx/aZCzaQr+xZpniUOnXJJXVkY","/zhXWJbdQoRMmqUtoBcBWXwuBpErSdmIosNQVbN","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659364"
"OZzuRsYztlWRyUXKVnOUcHebS+gLEmxYRQINCRa","LjqWXNAQzTXYnrVXpghSmyLaQCTZZYExRQTBNxT","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659365"
"FBmOvTdrbRJZGAqqFHbuVQ/sycAKkxSCeasZQkM","KYRMNeBcOSTsouhKzXiADGeyEsgAODwCzXkxlKx","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659366"
"NfDYTVRNDoocfwDmtSWyUWASORuloUZbxGuuXGw","rutPjRyqazjQYXGBcUYVdUJSuSJ/VV+/bBw+tjU","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659367"
"ATtBQOgGXkTDiFGcoGPRkdkzrQu+PhmOZvXZLjh","SxSzTpwgNcutGiXUAUdvQUYAWtnIQUJQLFbV/QW","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659368"
"HWTVhKmYW/zPHDyhRhPRovqobQXrQeQOUgyS/Su","MCLYZFJDoUemSyQlTY+NBLsAaclKlUrBXSsWorY","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659369"
"ujgZYR+rtRZoQcTvYwBQUumAeEvCpUYjhYQbvpv","ZfxLmAQUTNuqvXfEDUYMlGTTjmdreWygTqheXoI","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659370"
"UwrQhGS+efwDWTSNimT+RliWUEemPiZhRgVVQQW","EZChh/RlMkEKOfRxnBfaBWUVpRwMSZdDQpgWSSD","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659371"
"SgfArNrZYScpZY/THzbyrOtTmXpODRohYVSbQQS","Ey+xnzfrWXvAoVXuDOEWOuyDQTyaOBTZ/YElrRn","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659373"
"sNFNNcAxphWtUZZzEUUURFZWxXVSBV+OwGvWltw","OOtKhSUKPQOQvkNbjBZAaWSZSZbRVThXsGToANl","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659374"
"yBzZHDwJyApNlHXmoOYRaOReRZbGtZfylZJzzzW","jrTVoGAyV+MjpJKFEUCoAaAF/NOUVmhpvCvAcVk","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659375"
"rcoLNFXZ/UbbQsvpXopuPXFxSeluuONTVDoKWYc","QVUFMHHJHREQegSeQpIRBQZyUQQgdqUdYeQVESr","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659376"
"kxfaXQWPbcPcZvSfQSksNqaiCTUWGvpZXySPXj+","pgYVZuYFOmRYLVk+/QwVHEXQKfQ/FKUKXbzFdm+","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659377"
"UEPZVTZhkNcaZgEKQUUWmSDmeS+XTccUhCZRsNX","SXXGdORTsMZVAKrPphSwTQvpwUTekVWgboVlZZB","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659379"
"pILEqsJmyyhfqnDSGwIyLcnYoov+VTXSbiBgrTn","ztDCnSFOcLe/CTQQazlhpvSZrVYVxVopMeSgQSm","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659380"
"VGXbHEVcDRJAdyiQQVmLLkaDvZpae+wYTjSJYRR","YuTFGxnETPIToYnDchmThO+WeVUciGJUHWIkAPh","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659381"
"Zw+kuPHqMqGmQfhGLnnZn/TQQRLCwestVAIJwpc","aV+eWfIj/jTgsRRwrc/QekCVtbiYVDqEAONWY/S","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659382"
"Iz+tEUWGHSC+KZUTmvgQNqQWPtUxiapWXQABRjS","EQXpIRzXCzTAlPhtsrQESSHaBQrWVUKfSVeXxQg","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659384"
"/vdBhkzAzFDOVqyepzUKyHxVjhT+BwAkocNZ+L+","AGVSTBwYSLtaByukVzgwVtAxx+TlJFZcTwYFmlw","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659385"
"cBHtQSfZxSqODVYbDnaWSBqQQQbmyEHqddwZKVo","ThkxXiOcgkmXifgthtagJHuGSVGRUVToPbUkPPb","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659386"
"QAVzMhcjrsEXQUZaHlgVBm+mioChWQT+KiRXqTK","FkExoidantD/TSCVGSSyvyjTwDoxSRx+vFYt+AR","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659387"
"RrodjXkJrAdSHvzBqIUZxpLNrOmYcfSQZdhrpVy","rnzZMjCUtwwyYLpQTjnXgktBLRShMiPlaVzNhRe","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659388"
"DvZDNU/MmZRKXaFCjmeoUsSZaOmVfwasSUqWdKv","RlRWMVKGeYbXjjBAfMDeKHwTrsscLgKthcrJxxF","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659390"
"cQfRdfnf+pJT+IwIkYmioYyx+QTmWAigKMqxpWT","yVNMAZXDW+ntBlGgTRYfOBzTDWLQrERLlmYgjkp","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659393"
"kkOycQrVcbMxneiqTjTPASTRT+HwJW+WLqSZbO+","oQynCTvyLvZj/cCGBfhip+KszemivvqWRTtDuvR","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659395"
"jNR/SQzBNhbJDUsSZyHVRUqcFyepugYYXkGoUQY","ZIpRfGTTyYuldXLmQSWCAJaujMsatYQKouZGS+t","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659396"
"miU/SZ+nphQTHRXZPBtTSzUXSUKBWVVYZJWbMb/","QKSjWSvWdBEuzDDRSliCYnRdWX+LYXOTygQVzgu","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659397"
"NRqybDR+TtXBVZnuXVtdrjTB/tCdITNWyAeDW/D","ysSryMfUSZMnjLa+INoEamapsdvTYWD+vMJTnWT","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659398"
"XkkYVEPWRoIbBNQP/nUeAoWRSPxEZEWwVAoi+fJ","tjhYAYReoUVvxiAZOHgm/Nzu+wwxaxQUX/IiQUk","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659399"
"gn+mZFDrCTrRIVTTKBQWluLRAoxvYknAxJmY/eB","jIb+YsoYhgYcaWTuDz/ZuwveuQxjRURcWesOQCC","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659400"
"YaRzVwtVSZGUc/LEoTOTRRWBVSSuc+KxP+oBIIT","ZdFjalXW/DVZoIRZl+uDa+HYWJbqUJJqdzRZWSg","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659401"
"ObgJvkHjTMxRYiSQoJuGYYwAwSG/ifTgPXVX/nK","UefFWaPKWGLbQwgJWNPKsRdjqjUYCynBZG+MYzz","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659402"
"wYUlPwGWWXNlLdNUEeWjRbOTSJCSI+MhLXUSPzR","qLBAxFFgjnWQdQlLJhZKYqtQkmeYQrLbBvoYuNs","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659403"
"PxmxWQRCPYnefeuCfZTbZDhSLeRhmMhB/UDSwAF","IxFVUITfXLLaIOyKeKsewXqYXQYOT/XDEVLKyMV","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659404"
"CvZQQbeUPfSJljuEYbnFsjcROCllq+hkdOoEKf+","WRmYe/pIUSCiUDlQyWE/kijXVVVBZUwsMMuSh/T","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659406"
"PSutIWnmXQgAkkXQeZvQYaUVlvToVcoMCJVOGVM","mVSLZwZOyEBtZnWVDkxRRJldOcNQyVpmsHWVSaf","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659407"
"wSQEJnEklSmYWrPWnXJPISZOWXnWPharhYkpEW/","WuVZZWRrLiSQRyxSpgZx/rOjZWbXWvJGnvJCyNZ","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659408"
"qdQY+RPJMeAggVfZVCOPduNCpSaCmerytLZifvU","ABjEQNO/gTIxbUZEWVzDWFGxTGNrTB+WVVRfS/a","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659410"
"ZknG+/M+tgTDJVeQZLCZuWEAMWZPGt/fFmYgEIr","XUhXyKBNfpVzG+eBIlIuYXUTAWTUbhTOV/McWSI","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659411"
"fzZ+HevVWwLXrFAwwyA/TRzCpUXjsoQobFMNk+Q","cSvCX+qe+WkSMXbMkAmjDNThBGs+/zOkQrpZBFU","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659412"
"dSWEPWvClaSlrzUDrDZ/OEGllHGVVkdoVWrWWMp","UCOoYuXslIHSzNYFTRfohzsAmYFxWoIypdNUmOS","01","Turnusablesung",2022-09-08T00:00:00,"J09B6206","00000000000005659413"
