HAUS,ANLAGE,ABLEINH,TOUR,ME_MA_ID,CITY1,CITY2,HOUSE_NUM1,POST_CODE1,EQUNR,ENTSCHEIDUNG,REGEL
"KGvhzYRiqADSSYtXPAQVWHQYvFepnTb/e+MWiTR","u+BJHhCWrffAjnkToWKvDqYPXPg+XvUacgDvtpe","J09C5482","J09C","zVbUTGXeoVtMgCLtBltWofJKwgUYVRzYXzVYmAV","Halver","Ehringhausen","9","58553","iejsV+aosYVrnEUaVaONFtYyLcfKbMdVTgTfAWV","KSA","Standard nach Anzahl Stromzähler"
"koMjZTKXytglKCmIkaqdwnfhuYVUDMTAFmYPFon","usZRVMgntKWgZWMCSgWWIMWeBteeqIbCTBwdSyj","J09C1622","J09C_J","OtFS/TfXGeLlkxhqQXhPlUfkJUYeuTfZVuWTeVZ","Hagen","Halden","8","58093","HfkdfsGZWEQVMHGFjWF+qEXAFhXYtQkAFpXlVkX","EVU","Standard nach Anzahl Stromzähler"
"xVJCitfPZWiWYfdRTZtrri+fHxUlQeyNxnYbLlB","dEdVD/LNfoATUtdzFShOXwXMEdNumQQ/VVBoNh+","J09C6105","J09C","hTiZzc/NmSkNXysqoZwT/CYAAbYyjLJqTUYiqVW","Neuenrade","Neuenrade","31","58809","aRTA+CXmXVnCGfnVUtJ/zLThOe+QaWVDYUSZuro","KSA","Standard nach Anzahl Stromzähler"
"jnHTxpnrXQqxIdDnTYSFawF/lvSVvETIQASVPRS","VU+MnPe+scWhHmtUBAbQ+SqU/eWsLxjUZbDlWqX","J09C1631","J09C_J","kRaQJDRZDTZjQTTEJZMQmZ/MnRJasIQRNklEZZc","Hagen","Herbeck","14","58093","WUmG+Z/IQUUuSwGHmWR/T/etekkcKVhn+ACWZTM","KSA","Standard nach Anzahl Stromzähler"
"OjCbODlnOk+vwxoNIQynLeRdAQUtYOhgEbNY+n/","WZNWZRDmAsmWAtDBURPmijyBjZQZQZUpWQXGGZV","J09C6101","J09C","kurMRYrCQzcXfWxCUajMmbErVuWiERWnRDSsWlB","Neuenrade","Neuenrade","4","58809","dJQTISqViEQCZpVpZU+hMyaehvvUTORSCSPtTZB","KSA","Standard nach Anzahl Stromzähler"
"CeSUuLwLPSVCTuXtzMJkWcNMbXHipeZfJkTm/gQ","LKejRpaGgRHFUxJXiuLGKMVwhWBZHaoiukrzgWe","J09C6106","J09C","lWvp/CREhXM/bdxGKREZcpfXRWMX+nLUtyZRFKS","Neuenrade","Neuenrade","27","58809","ItasvVZfRjTOqgzZNeYnvZWXYCHzxXoZlVwphJS","EVU","Standard nach Anzahl Stromzähler"
"qDXSpCDYKIZxKOyzBSfalDrDBVYTbHrtbHZzdjQ","cSFEXerWntqhROGWlpHAhxSVdW/cYKWUZQxQRxa","J09C3401","J09C_J","SdTvyDBhWIgEgzyFOgDxWa+MwrRQUYfTuRBYcKr","Hagen","Hohenlimburg","43","58093","RtUYpqujuDQIHgZuZjjTLslxARVyLenrllgdVbe","KSA","Standard nach Anzahl Stromzähler"
"USFFtHOzeTmxbrDOHUWchSklPSxUUSvVDSaAUhK","kchXFUXItBKsLpkTTXbsfUJnPvgzUaR/QzZeSyy","J09C6106","J09C","pZaHUdHpRLYAvSRSSSYZjBEfQRhwJQxVpTgqJKW","Neuenrade","Neuenrade","38","58809","CAyzoaCaFWUUUNgcisulnFZSZx+mSYWqoUsEPPl","EVU","Standard nach Anzahl Stromzähler"
"WjdTkuRDAVOQfpyYJhFEtuwZXwjMPDouOXkEWdM","VwBwZWSoA/LGIwsECAsRYcY/XFNdUdhQUfVfdAF","J09C4011","J09C_L","QtohSOIiZZv+lPNPzprloGU/dfSUDCWPcYipYwA","Lüdenscheid",,"2","58513","UMEDaYhYYSxUeDG/YZFuTSBYaORNezUIUcoNcWT","EVU","Standard nach Anzahl Stromzähler"
"IXWloreqO/+kEXZZdwzwEmaXknLWr/gZYAZxbXF","IVTMlfKERnqbxRRIGiODpdqIOLRTMFTPElsJpRM","J09C6102","J09C","bZtLOZkrCLMHMhQSkAhjETZYTZgUCxc/aZKa+rB","Neuenrade","Neuenrade","31","58809","SyyOyMdNYkcVaRazEO/FZJWGkRyvnFQPvFYZST+","KSA","Standard nach Anzahl Stromzähler"
"bZiCNLvM/IqvXSDsVVTLsYFwWuVRT/YYJNZRpek","gXzNPMQGfoBmQWJSHXQDvuuxUYV/pElk+zKTfrY","J09C3401","J09C_J","kRbdDuFRlRAYLwtWmRgtwSnLDjIuWQrYksPjlYW","Hagen","Hohenlimburg","7","58093","EeqeTOjbqZvYtvBQnyrZtYGvJ+kQKZGRRkkUfYi","KSA","Standard nach Anzahl Stromzähler"
"QbWxNGSCBtYbeYUfSsACgQedSQmYTYiteFZbixb","rubhrRoQAfNRDIFt/RdzfH+OVnIsRMRPSARPVvc","J09C4011","J09C_L","VYTUuQcQegIlvTWX+j/OWEWiGQjDUhTzmBGXggz","Lüdenscheid",,"30","58513","gJTXRsMbuXZLWHTMBStBbSDwTt+SyXrSlfbfmRi","KSA","Standard nach Anzahl Stromzähler"
"UUQpRQrlvDxSsYVYzxEZJTzOZSFMzptSXUUUWRR","RnVTwWTEeteBFxtVzJQBTxAYUsqpHtcSXGyUpuH","J09C1621","J09C_J","vwWSS+UYbuOIUskT+NZEVfdnHUmYRFOYXMUYdAB","Hagen","Halden","7","58093","c+VXRZZSsbArVxcgpRXxnAQfWXNaezJTStrHtXX","EVU","Standard nach Anzahl Stromzähler"
"CSfvweABRulCuewaGeqIlleOTcZrUYNBsDAYSXh","dRnLKsdTy/HqtQuKwJcwVZSYGjDUHRcK+pWpGYX","J09C4011","J09C_L","cI/DVMEZZRdyawBqTTSSiMUTQVnjTVobJuXDe+U","Lüdenscheid",,"6","58513","fdVRAVYeXdBHYSuhutxXRKyVmwVvIyFgXKMgZmd","EVU","Standard nach Anzahl Stromzähler"
"xlXanCiuVihGS+rWVNhkA+mP/TkmPQKCgoaKQrS","tPZJfQuhUAkkEAXvrzwXX/QCVYbVmylP/Wtxvxk","J09C6504","J09C","DOleVGwDPUUTiTqWMLk+ZDWpwuIxwcBUeYjTVRh","Meinerzhagen","Meinerzhagen","40","58540","GdrCzY/dTQKdiN/XWrQQiSgYYiXiSmlHTI+Rgqu","KSA","Standard nach Anzahl Stromzähler"
"CEeRjVXVkqS/tSiTWdPZzpJTWPHVSNwdGbMCKZK","PBQRnpzAgegSQFKYdqfxvYKmoLI+UXBQPVKYJBL","J09C6505","J09C","jHwXcWdxkzkVoWJZGZShBSNZtTAVRF/ukYbybQY","Meinerzhagen","Meinerzhagen","8","58540","'++hUd+ivUPkEYNBVgUZNQeKAVuFiLpdAYUXYWAI","KSA","Standard nach Anzahl Stromzähler"
"Zbb/AaRqHWAvRfHqSzYirHsKLZdfEVWQXXQBOmo","b/bPhJNSUdQmobcbGWBj+gMRApkelJZhnYdXeSz","J09C5481","J09C","qJLtYbQOFWR++Q+VQVUCzdBHPIkYSJdZ+wujbnT","Halver","Oberbrügge","63","58553","CizeWSvDeQwDQblACJGgLzikRpShSlwfsBZOkxT","KSA","Standard nach Anzahl Stromzähler"
"zihGxxSY+x/zGTNOaBdlVdXHszygkurdSUGODyj","WntNVrZtZYDUCVZXnAQvhVSeYFWcAwNRKQDLluH","J09C5082","J09C","yQC+YjNcTqjQDIuL/pPqRYFrUTQRHzfFKfwgsQE","Altena","Dahle","53","58762","dldRXCNpPRLJEPvNKARlXUTBAGyQmmTHVwirZdZ","KSA","Standard nach Anzahl Stromzähler"
"KNOwZXVRaOUlUd/EyleLhmsJIA+GUTElatvFbfo","yLct+EfKVRrpNdiJQVrUHvXUV/fVXUvTaGtZDlC","J09C1631","J09C_J","VYTiSEbprlKNpjsqXIJvMDNEYowk+fGZVXlmYfl","Hagen","Herbeck","15","58093","NRcDFA+m+QeK+tueMhqVrpLYQSGMeOZThlKxBWV","EVU","Standard nach Anzahl Stromzähler"
"WZzXPZSoOeSyTvyrV/VbW+DEShxKSV+QoIxOSJS","RAZdZyzoXlxyhoZrXDeWKuUsiThRqRIBrVENAyB","J09C1622","J09C_J","UEhcaOCaWwAbUzsLnbfYXQnWLAJUQUHInSnoVRH","Hagen","Halden","26","58093","TWWLX/PuevycPFHWzTqRGqOErGi+UVNXsWpSRug","KSA","Standard nach Anzahl Stromzähler"
"XAMVEdayQXSQNTZkaTkqLfhPj+GWXxsnZaQWPJL","AotyaVXUYSMpQwZYlNGPSGZzQRoskaebYOfDaFa","J09C4011","J09C_L","YVmGeeZlreomBemetpUUyJpZVTfIgnzaBJTNFQY","Lüdenscheid",,"9","58513","QgmmUhhRD/z/M+RoQyQIusdknFwLfYvTlyXDXAP","KSA","Standard nach Anzahl Stromzähler"
"OVrjA+TVuTuQCqSKTWWzZPomweEPtqTdFTEiqZZ","EebVZvYTJhZh+W+TXQvwgGRJPsnN/vHTCmKWPIl","J09C6506","J09C","gMJZnWUCFvMxHEJGSBYtVpOTQLO/VsHhDcQNQXn","Meinerzhagen","Meinerzhagen","10","58540","zVdIsjyvpQDjjbDmyYRVXDMcVDNUwIpSXGqVUnY","KSA","Standard nach Anzahl Stromzähler"
"jkjfTdJhcSy/RFLAHfTQxPTeZPvbuZIm+wynXPd","NNTghYLYvbiRuXILXOB/uSjUNGGGZVzUtiHZOXF","J09C5082","J09C","NjDRWFRJQbVfZ/YRQOZmQi+ozSExDnKmSkpfgGu","Altena","Dahle","15","58762","d/ULLQFttuUNqgRjlszWmMiUtZTbVqLQeBVJjAJ","EVU","Standard nach Anzahl Stromzähler"
"aUrXBVhDhORFumSgXZegZy/TSAoSNTX/+vuSXUC","CpwlXBVYpJaopLSWtpCeTvRW+TjpyDIPSVdb+nk","J09C4011","J09C_L","cjROVrIeBUQoW+QgYDkAWZRHZGJXRSmhnwVtuHr","Lüdenscheid",,"11","58513","ZPYiiRGoPvsvYuUKWUSaFHcGiMWwbxbUEZfJVTs","KSA","Standard nach Anzahl Stromzähler"
"XhtJJvXboUTABYDWftbaLziWxQCUVyqLZL+tIUk","aaZibzLRvyggzUdBXlYhWGmZsCrjCMCRnn/ByGU","J09C1631","J09C_J","xgaCSjOayUuoXWcBUZvZLVhChJUtBvEDQWuQtlH","Hagen","Herbeck","39","58093","zSYZeTQVLHZfRPHdXXZHzUMFkyXfUHyNQTXZmV/","EVU","Standard nach Anzahl Stromzähler"
"KZviVWbNsmwVePuQUlaxUaTSIhCZYxZQlxYpaob","CYfDEiMVpXRTNXkRGScVhSWcYLjFtut+tnWDYXb","J09C1622","J09C_J","jjJ+KjYHYWZlHcQVW/VX+BqENbZJQCMhhSBcDaJ","Hagen","Halden","1","58093","JfFKjeyVdJuLjYPDVtV/Q/pGdPWqVVXdbadiLkr","EVU","Standard nach Anzahl Stromzähler"
"rnBPiaYXWVZglkgctRcpENM/wevdUStQGWcvZRy","JUpeANXUPvybOjSKvXLZLvxMIkXdnOmhDpXTmEW","J09C1631","J09C_J","oUQWRUjsilmRmF/RcJwblWPWRNUanhiqjPwfVYR","Hagen","Herbeck","10","58093","FHtkNzYTXknmrIwSWWNWzgS/kWadXXNfGVRNCKK","EVU","Standard nach Anzahl Stromzähler"
"XXMWVVLXJQSWYRmVVjcKgQ/WJOxedjEMQ/AeRPf","QtFjBmplShT/VUOHQRRWluUyERDj+aZnYTVBcRM","J09C1621","J09C_J","uKyZQOa/JnSrGeirwB+bccKjVkGsMcRScwb/W+y","Hagen","Lennetal","11","58093","SeTrdrSUhPEHetKXNOaScFmeXqjqaTqrScThrLB","EVU","Standard nach Anzahl Stromzähler"
"QTqs/TsXPinka+LhY/aFa/wUCcJtiuFYr+WyGFr","wqRKsiXddZPVJrUSLYEYVGZCLKDqiGbVykVYCIe","J09C4011","J09C_L","mcxIpLdAGVVo+wYSPEEFynErOvXYibxWWSERaVx","Lüdenscheid","Lüdenscheid","67","58513","UoHGZqmyWXWwpdZtZcZoPtoUpVJiBiWNaMfBwka","KSA","Standard nach Anzahl Stromzähler"
"hjGpTUOhNTTIYRVHhKsQV/UnMP/gK/QNYcHOJ+T","j/mSUiIeSKSqRnfojFgWzAiQpAtBmiVKOZStUfB","J09C5483","J09C","npJZvOojEAZzYxcTzXMtiiFSQlvBURE+gkCopJe","Halver","Oberbrügge","136","58553","UusRTVVRyHfbWVRUOVWUTknQPyFiWPRYZTNBVFe","KSA","Standard nach Anzahl Stromzähler"
"GSAkdf/RQQRAYYRRYxRWpNBlgnSAuGjaWnWSQvU","aJqnPtMyaJvBRMqZkzohvoXFSCnYNe/VNNXNJwR","J09C1622","J09C_J","JcvrRPoQacmKyUXeRPNeWYUs+rzMRTvUjeHYht+","Hagen","Lennetal","8","58099","UZyyaPAGsHAlxvZS/FCBjWTw+pjmEeshzzenzGG","KSA","Standard nach Anzahl Stromzähler"
"NSBFJE/lYxYqbpRKrUoOra+QJU+EEcRTCQk+BfJ","TBZuWoyqZTqSSsqZWUnDYLEEfRbZY+zzuwItKTj","J09C1621","J09C_J","xExtaENXSDyRjKEbmwOPWqizdofKrBWFkUdilyT","Hagen","Halden","9","58093","WOYJkqVWhgzhRDDiURRRCPueVIhyeqMtQv+VyVH","KSA","Standard nach Anzahl Stromzähler"
"dCqeuWfCSVnjPF/lZY+FRWZORV/cfVMO/CmpQjy","jEqGpxgeKGhVYCYnSVQuCjKWiMrmuLTWoFVWRin","J09C5083","J09C","UfIIlspJIZWWVLWxrwmXvupKRvuULAXssYlRaUf","Altena","Dahle","24","58762","pect/MRHFTWXTCznKWSiEyZhtZvlAwULzBrvchH","KSA","Standard nach Anzahl Stromzähler"
"hCWrTqCdRxniGRqATewYfnikocVUA/KWUBKByvy","wZjOJWxGfQHWPFNQtXXUHUjUxkKLjaNjUkkIUbu","J09C3401","J09C_J","vwYlHSZdUAWcgudCLRaxVLEhCEKvUwDwAS+VFSO","Hagen","Hohenlimburg","23","58093","xeYThQiAEoGNHzfSAYFcVYSCMIWS+MpLOhhClWn","KSA","Standard nach Anzahl Stromzähler"
"WkXXiQEbAxWVFxmT/oYfIGTvnA/HVTVilpfHrYU","UMxPYoFXQUFWhuQOTC+iS+cSSWLZMC/KENZWkbw","J09C4011","J09C_L","jjNe/jyTUUiCRiUsMwVjljpRzYVpQTXNWXtTEFU","Lüdenscheid","Dünnebrett","267","58513","DnsfDJRXJBtWtVa/yqRDQcYMXCcUQwyZkXsWSDx","KSA","Standard nach Anzahl Stromzähler"
"iV+tEWyeOuXpqhAHqxAVFbXQoKxRlCqSzEUWiUI","heAxnOApEklRBnArRgsbkGRzsfNuViYmUrSPq/n","J09C1622","J09C_J","YVnASvTfpnLMXCGoWmYTyxqRYiWMeZQNfQWLbvZ","Hagen","Halden","2","58093","KTeZAQDqRxrriRZ+tzpZkmAWZSoOQdXIXimSCiU","KSA","Standard nach Anzahl Stromzähler"
"'+atQQkZgZCAfeZMtstWkIHYhjvMguhAZtMGqnYV","pboJDlIlmsUZqDAYjTYQZvTsnZrRAwySfDTUGWY","J09C6102","J09C","pZeY/lnmSaiQtPnuxVbtKlJoeIkvSzXdVJzmyRZ","Neuenrade","Neuenrade","33","58809","UUNSYXRuQzsIvSKKiyHqZieXaJTUqXYTgoTMXKI","EVU","Standard nach Anzahl Stromzähler"
"RqmSzZUZXOOaacRXaZBVzEmqsJHbTUQsvrHNYIu","C+iDsQBblaMAXFQyCgVPUZZEDzQOupolZCfZLiO","J09C6101","J09C","npLfsVSVUYLpcYLNccSIsTbTzJGLmWkNgNOhREr","Neuenrade","Neuenrade","17","58809","zaMofuVrl+GyUyWXTqMSdrNqjmVpYZvhTPy+jKs","KSA","Standard nach Anzahl Stromzähler"
"vuGfVvfafeHFQNSHrgYQADEdoJeBCajWNJPsUKl","UzIROWUTkgrHMjeGXaNWsYKeIyIDKGwSsYyGdDQ","J09C3401","J09C_J","mczxftcPDeQMcBmvQlhniT+nbVSRbYjYAQaAHFh","Hagen","Hohenlimburg","19","58093","zQvDqSXTFBdUVkxSANTTSUd+rLYCwUQ/FpCgNhZ","EVU","Standard nach Anzahl Stromzähler"
"mdShUCizsYGXRxk+eF/QnrRHptYQSeXYJReRnUc","/nQFIObydVDWkOADYVSJahuuVFrpFUNQzQyGxSY","J09C1631","J09C_J","ZuezXQFCrexQNUVjFEWyznnKiwKTydXZbTJb/OC","Hagen","Herbeck","27","58093","CYPIJkTXuu+ikCYRPbToij/dcRWfOoZdsEBfQKG","KSA","Standard nach Anzahl Stromzähler"
"QVqmRjBXknpBLdxBYYYVSzWJwTucXsYNDc+NWGc","/f+lCKWr+XmBTiVnMQdJdpDAsrQOKmRHJKsrStS","J09C1621","J09C_J","'++VbYBuOwtYqiQTSsVrxYChvYTWQARe/QKxQcJs","Hagen","Hochschul-/Gerichtsviertel","2","58093","xrzVbUTDlirBWaZyC+XcuGoiVNLpzRFFtaxRRRN","KSA","Standard nach Anzahl Stromzähler"
"WdwNhRAFNRqSmbWygZTmtsrQG/dfPznZZQeTHYN","tpae/miweVdTQRVRXxZBMZcjdIauDIRYFvONmZe","J09C6106","J09C","hToYtUtzMKUyUliUAQvUMcjTLaCjqFQqPuVwUzI","Neuenrade","Neuenrade","25","58809","YdKagSaCFTCsZhHVXCDAiNRJyS/+zURywXVMQjc","KSA","Standard nach Anzahl Stromzähler"
"KUfRWRXSjTQSSrSYVpYfKmOkhodUeVZmOUYRT/t","ADJSaVg+QFz/D+eAnZtYNgKx/zQZhJPWRQqmSUB","J09C6104","J09C","AtUivVRSkcRnezQaUJWMEBdTZamHJjXaKOxNvtq","Neuenrade","Neuenrade","22","58809","uWCWeQXelNOFKAUqmgPczGEEqwwCQQUuxJD+Jg/","KSA","Standard nach Anzahl Stromzähler"
"JSXmcUyr/HZRxXFV/rQXcbpfr+Y/OQCjXubUcoG","ryYKfQ/DuWOUvCXpwAIRUKGcVzKHr+JXJpYDgWA","J09C1622","J09C_J","DOuVS+ZPFIHNWYCNWeIRHQsjTb/fokkR/wCZBXZ","Hagen","Halden","5","58093","rie/UNT+mhhyZvFeApcUNwEVIEERuOIAuTAQWKk","EVU","Standard nach Anzahl Stromzähler"
"VHYEvgqRZjdORAUUpLejhaVz+WxddSTocnwXUZe","rTKQECfqzTgHEnQTIKXuruIfhzYURXsFhzUgoWk","J09C6504","J09C","WhucseZDKXyoTLkwRhURZVJBoMVVTUN/QPZGwRQ","Meinerzhagen","Meinerzhagen","2","58540","mHwZVu/fNTyuuihYBFEMnZskUEM/VyjDzq+cIXA","KSA","Standard nach Anzahl Stromzähler"
"maIVVunRznxNFhLNXTvToJSnGawduhSQBVkMb/U","vDXyKPWbPQoevXaVOdgRao+yXUGHYmAe+q+UIJX","J09C5481","J09C","p+ZHCBtcIwDwUvXbXITFWTx+OXlSmkpQPQcJRYM","Halver","Oberbrügge","87","58553","VJTMangQFfEqmXPSJduUQzpJCDAQsVkcYpSTGyM","EVU","Standard nach Anzahl Stromzähler"
"WpiqZVhfwDNyCiMVQP+maaruQLSZYToqYJrZJHo","ysCDuBiMxhycJtyQYW+pR/TqvUR+iXHIOWbWrZb","J09C5484","J09C","jICOTUsmsZTDKfJNEdmzxAXYuhCnDwnSfBZ/Elu","Halver","Ehringhausen","21","58553","VRiaMZPevGM+WKsnTRSYvwmgMJYVeCjRhqkGSCQ","KSA","Standard nach Anzahl Stromzähler"
"ro/O+FfHEZzlJuWEOVxSDUNEuHvqUuBYXRSYmrT","SyQjhW+JREOwgAiMyoLlTZWwSPySsUMelvYRfTf","J09C4011","J09C_L","hzIXnIRIHqyTsNXLwAOLPgVfXEXXhZvWRNSPQFr","Lüdenscheid",,"18","58513","xw/aXDLWAKgdIeXcBAsLMpRgXYXVyQoizPVogQO","KSA","Standard nach Anzahl Stromzähler"
"TRgSDKEv/WZwYxZZMlKFPOoYKqnWYAhnaR/aRYs","bkBKTTXcfTVVZtWsNhzUTaIQyESJCnkEWFTwYYZ","J09C6504","J09C","hTqWXnQkUTbcahTXRPQtUgJQkDCYIVQFCbXMIIj","Meinerzhagen","Meinerzhagen","48","58540","SqxriTbhVlMfkGTcWyTXWknPFWMnQOMEO++PSKQ","EVU","Standard nach Anzahl Stromzähler"
"HSsxiaByZ/gECVxZdcnbQZUQQRgHvVIdjsPrJmS","srnQGQltzFkxzflDdSXDiyfVeWPceFpEkzzSgUS","J09C4011","J09C_L","sWRSaRNsLkfAVVZ/gIIUdj+DLT+XKVOGVoT/SYT","Lüdenscheid",,"1","58513","kLRIAZBq/WZOMkhiYjVQSpUWTjBCTbVcACsYdqY","EVU","Standard nach Anzahl Stromzähler"
"SGedjYRYHZWUvFIGRRec/beiaWDuXwdxYfCWVSN","dAgCAWwgZKlVcVRjCALLLlSrnXEz/LmiTSgNUhg","J09C4011","J09C_L","SwQixSvfspxINLbUi/yIbEtzdPWbBRWrUOJD+Tc","Lüdenscheid",,"24","58513","duSTqoLFtYQiTFJGHW/MXUTPzQKfgHweRjrXsoR","KSA","Standard nach Anzahl Stromzähler"
"SvrU/UoUhlDuS+SWpTxVTOqxMEPVnraXEgQNUF/","ZNRYTzdGxJpDmZKjRzGHDVZTtGeaPIdVJpXBaTq","J09C3401","J09C_J","RKuTvCVlTlQjrroHOVzZthcKTdUqzBxVFksnoSI","Hagen","Hohenlimburg","15","58093","MqUQrmwLXVvSy/SAwaPDnUPNuSvD+hixHie+O+O","EVU","Standard nach Anzahl Stromzähler"
"bvERnnJGQwnWyk/WWfUTGZRmbLUSQnVyGSSxoFX","PFjkhQbRRZ+MfQvMTObc/nuKNnpJLTXlKfzFXom","J09C5084","J09C","oUSVYbLvSaRxTlLUXMnsxhJJTiXJqhcUBXFYYsW","Altena","Dahle","20","58762","QsZOUERZgrWPr+weJCPNXbHRDrbINdDUQalJrRa","KSA","Standard nach Anzahl Stromzähler"
"VBFQFUYLEaADVwDUJDDLxolU+AqaQZRupvluHSm","XvQVT/ELFGxXzUfXUTSOZdYbDZVmmySnKYFkqZA","J09C6105","J09C","DOzZHHPfWnYMlXyuYRcXkRTvkvfALHjjnWAaGJI","Neuenrade","Neuenrade","49","58809","rxbYtnOZafROR+DLIeSKltQXjQRStLtkZUZRnVl","KSA","Standard nach Anzahl Stromzähler"
"OnNxGmYTeZTMZqnswYWayRCYWfYfRmbWKbnLQVA","PUoRInRuLrvMkPOi+JEgQVzoSfCV/qJSyeULwlx","J09C6104","J09C","QbTxDtSZfbjfXjeHpVxXZWRMd/VuUmcXYIVGONv","Neuenrade","Neuenrade","3","58809","CZHKBFe/hFTAkXXflpZVA/vWTqd+vTWVHcRNRQY","KSA","Standard nach Anzahl Stromzähler"
"ZxTJdJbUrKwSfiUVVYeCideWEQmUKhORirDTifg","chYPHYqYf/QSecYPNjCrTupVGmUQxNTZkQIpigi","J09C3401","J09C_J","dRQxMtWVzS+OeAunCiLSLSQTUpTkMCfVTuRPNkG","Hagen","Berchum","23","58093","qCCK+ZYAtANekMWWUHCwVMUIiryQbVEBOSFxOxA","KSA","Standard nach Anzahl Stromzähler"
"YckWrbpJZrLQc+asaVW/RthyAahrUGIPed/GZOI","SFYvYZzDLbXSJQfirJnbQCqMGvta/UWLwVCRTFF","J09C3401","J09C_J","ZAghnKfajTaprQIijrwgXxJIGFzPJ+LsmdXyOcx","Hagen","Hohenlimburg","4","58093","vJPvP+SEj+FCRlolZoPZSRtSRZwzWZxSBjnKKrF","EVU","Standard nach Anzahl Stromzähler"
"ltSUYm+kyalJvxCcWRWSQTbzkhzm+IxSXtMhMQT","StiQUhUHnbWVbWdnZYfWNQKDgUVhvoVmnZskSRs","J09C1622","J09C_J","DP+rSndAWKsfWiLCodKoZeqTYkei+ESrTRR+NUg","Hagen","Halden","65","58093","YgYYW+BPlVZTkRoubFTMRSWTQNhZWt+eVgDZ+LC","EVU","Standard nach Anzahl Stromzähler"
"DRWyUqBPAUCgdhpswNPGUCdPGPtEoMXbPgmyDzx","nVINBMfRUWc/toaRIUPWjyofVEyOTgbdtyaciea","J09C3401","J09C_J","jIFVQBmDBNCRQigsoWxhMqZYIUgZkJojzVPGIAX","Hagen","Hohenlimburg","64","58093","riHxU++tSuiZVtWLCwmLhSV+CbSTJdGURWlHcC+","KSA","Standard nach Anzahl Stromzähler"
"YfFYYXYZeXbymfYMHdtOxUpgjYjbeHZerrjZ+Ep","Jk+WQEdoMqQCSRWgqjKmBoxlHeHPRQyXfQOAjOo","J09C1621","J09C_J","qJUTdHdZSpeGKPrAoBWFiXUoyGhhJzmSkhUZrEn","Hagen","Halden","32","58093","QKnsjLRI/UMAljJWUcibKWRXOcQZVP+IN/zwSoQ","KSA","Standard nach Anzahl Stromzähler"
"FsdxxgAcsZhPqCwaObW+rWZcTKQWOUwbfApibjo","yUbLG/N/HpZSFU/dXYvKtcNwdPMBSfBPFcyFdDS","J09C1622","J09C_J","CDRpbVTZETNQDuVcsqQhOnkcFUUpciQAUCkXPPp","Hagen","Halden","21","58093","uzyXLTIaeoPxxkTLFDESzUdAmBxIYeOTWQVWTNO","EVU","Standard nach Anzahl Stromzähler"
"QdvWyokGyZAnSuIQZtHUUdMgQyvJcfosBvBYVjR","yuqvLLXUBYhTNsCroyISMPBdlqvRGFbJeaZrXfs","J09C5481","J09C","mCfnJBqXTFGRM+KTMYUSTQSIqbXxK/BdUNFMHWU","Halver","Oberbrügge","65","58553","NrBntrreifUqXHtuUG/hDFReiWgkGlnXzEyBNiJ","KSA","Standard nach Anzahl Stromzähler"
"idXnWQOioDnTjJdkRPMalHvKgFPneyzH/UirNjS","RREDXVtwYLKVv+A/WVVVXjuvkR/VXjGvGKUSumd","J09C6105","J09C","GjLUTrHSZWcXSrngKDDmVWasPBuSiKZszoRz/UP","Neuenrade","Neuenrade","45","58809","HoZkC/pkYLuwWNnWInHEe/XMsmArTWTezVfdJqV","KSA","Standard nach Anzahl Stromzähler"
"jVlwYgWArZhXzgFDzVUXuVJDIMJDTUcRTUtVCdQ","fYgYIvfWAXPQ/uQBRgROoVXCXLKgSgSIWuxDTdQ","J09C1622","J09C_J","mChFaXWOEAJpnmpPYfUvF+FFUPoxSNATszzosYZ","Hagen","Halden","23","58093","'+wmCslZKXnPV+ekEz+xWfgjXaS+ZoVocESVWnpW","KSA","Standard nach Anzahl Stromzähler"
"vBamHQZRtGkaIyLQvRSKBnYm/WWPU/hQKyBxrdU","CLMjUVTuSQmQRLUNWUDjJsV+OSNPVrXqIjLn/Iz","J09C3401","J09C_J","ZRXRrLXdHWWQHXjYwkaXgovWLHLT+VhATIxmxyF","Hagen","Hohenlimburg","15","58093","JtYZUBTWOUGVHTbTtVwZFTNK+utrNIPUer+TCxC","EVU","Standard nach Anzahl Stromzähler"
"QNjKhZLjBcZjvQZWjvGqPfsMLHkLzVEQ+MsrVUg","ZhjBZPWBPGYsLnLzCSMJOnGLjTXRQSzSyCXigXS","J09C4011","J09C_L","TMYcTWdVRHONLqmTVkdPxuXJMapSTybp/jDBOAW","Lüdenscheid","Dünnebrett","275","58513","oRWCN+LATVmyIfPStlBLPwhuUbayHSWMxAeEzUn","KSA","Standard nach Anzahl Stromzähler"
"jxgZ/uilqCVBFYZhAqmjZofzXtOKMny+RUQjcwV","Mb/dJPVUUsktbwMrORKFNHfmGbkghSRPFLXNdQ/","J09C3401","J09C_J","YVqPzZlTpVtuvOmhVnROMJrcsRVBCOvGezcWaYI","Hagen","Hohenlimburg","40","58093","MRKlkaEEgLCVqZlYN+YUIRqXbZDZfPaJbMWUEDe","KSA","Standard nach Anzahl Stromzähler"
