Installation,Installation type,Record created on,Object changed on,SPARTE_TEXT,AKLASSE,AKLASSE_TEXT,TARIFTYP,TARIFTYP_TEXT,BRANCHE,BRANCHE_TEXT,ABLEINH,ME_MA_ID,HAUS
"XSwUrpToNSYBbcdddE+ZnyBZPBZmvTERCnXRacR","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6505","mCyPZWMfxOQHOMHFrwRiFzPzLtzuuYfywwSCQlk","nRWUwTAGUIZxPdjQJVZmDKCzvZvVNZUXHQnIlXV"
"FmYjZHZXlUxXdeJeewShXEUxTaJNuWsRUetBPrj","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6502","hV/eXcRRuDfhWruxaUcZMqKrsta/TgXFEUmDYSY","jiOQVFpSTsVLUYZTTHyOltOWS+UUKZYCnUfgXrd"
"qbsasXIRxYwgpfUAAQXQovc+QUSOPQrOUYARuZl","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6505","wZalYWkrSYuZskaKYTZvoH/zlv/ZjDYiuZsIUV/","qnTLCNDgQWIlxAMjgmUilNAOSCQdSfNlSkj+kzH"
"IblwwcxpglZYlNGQUFWqvZIcEOPAvsbQeYtTqSA","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6502","'+QVtVaW++QySRydBYZuITSnwNaFUixhwey/DVvp","NpTMikRsRlGVBCdLdFWmVcWmSPybLeOiNQsprva"
"EqphNQLBEGGSbTiDe/TrBBvWaniIwYDwmIlE/RB","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6505","C+eyeow/KPSuwAReXHYhJYccouXbZTkXSUIoSVw","rlcmUUFSSRrGaTiXjXnSt/qXcFlgnIDmOIuhDou"
"DlTgmRRMSzfBgjJDfOgqUyJsoXQWUN/RbVMXSNQ","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","'+d+XaiXeCZVsCBQMUYXrwKxITNIGbY+jFvaYaZN","pdIqtyZXwdfVZpHrWP+ariHrmZazE/ExgFXEzSI"
"HTutRa+fSIWsSuGvESFVPAh/VpeAUZYLYWbjWya","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6503","gFIeBc+wLfRYHSVVrWIcLHqUkABkvVOUowsTMot","WWsqdQz/RgiqRdYVmEVqButTyUZVTXYYySDIWeK"
"VwLTSefTCT+YxPVRpRozscUv/pTPfSVF+ESxRnm","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6504","ARpTRjmI/aCTugB/tjZzelUXqVhYQHVgWYzMkBj","zZzcSXKxhqlykfUVHZKvRZZusD//uDuTYbkF+ra"
"jcRdNytLUwaRXTrAYuaGFnWXkPAGQCUV/Vxup/h","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1611","RDJBUBRsQxwoXUgOeyYKIqcbJboXQUNHVvWKlx/","MhDpppmSQEOTURTEOFSWCTZDtJUVwyCdTmzXVNr"
"TeoQeEMlqYqadYLZXxvjwzVoiSPFVW/yAjP/eiT","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6505","irUHDYgPnEMJTaF/LEQS/LPmHsJnxYWYyUDTZZx","WqDSWAtMIKQxXAZGvQZWSHWvGdIqcYncUefIYpF"
"WIwbBPEWWETTkESrRWV+eGArQoWgXxURNCfDlS+","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","bTrUcWkVhZwRVDZHLzga/oBCpojmdPCyGgvRESW","EwbZQchEXvwcSVYQxfkqktOTAxWNUVgZkypXRNt"
"ZsOygcBYGIcuYVzzONdTWyNEyDcBIrPTtdbTZWg",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","dVXXanVNyQoWKIHLQJAUYjILUXdzHSnxPATcROK","mbpYsHRIpGjkjQWcbWJW+ZcVPjWPEykqmXYhdPD"
"RfuIbVuahXGXZhJNGogEQSEtdXgHNRAPjXtdSnd",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","UxbEQgfXATpYAodDyUaWmWxoXinRgTHqDbQJxdF","SYMmRlSTuRvwxSSKimxMXd+uFBymbSmCLosDoHR"
"VnentlZrRbwYQXSBGxBFPQMsUwgZqMdXPBIQDLF",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","/homx/RJ+VJhYfuSOCehSKXKsuOLZwURjhCreBZ","lCUxyr+mUfRQBrcFvEMpgSbUUvQTsFEWT+VGfem"
"WkZTWGUPQWXZNLQcwoyoOZoYEauMD+tPFUPoCwd","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6252","pVgNbtYoMCyRzKlqXbRlRZRASMZedZYLdku/Tia","xkgxYAfpTzEJYljyPOAzLL/DKEcQsRzRdUyhxNC"
"pXBrsUdb/evUsSbwJSVRqKTQnQuqWRuSZBvmTkX","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1521","DsMXOS+UxSfYGFyAE/igV+pxmVLiDBzNMVhjcVX","'+rTMXXtRiBmAEQAClXqzqd/jYY/JhnRKuXRvAWB"
"ZwnOLsNacRslMTAEkYjvXWHYvbBDaAgJvUUcGmi","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1521","UUYRoTPRIfdVSIpFNoOvTgeNqDNeNRaTtWzcd+Z","iqoQfghQrSuYFZzKrVvHQKjhelYFvmV+zQkOZBF"
"LnajLagDyJAVXwhZHpG+SfFoWJA+YVSFIWpQxQU","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6205","A+RsVoOTIEKZrQoxlCoBmeRCSaAVKRRteTaEbmX","pVKZXaGYSBXzwTSGrDZwMhQqZFsrdwTpaSGgTsr"
"tCFsnkwNUBkLRRddDfwyobGuRwKHLSxWQKURpcS","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","mNrHkLRPZRzX/vWMDcZfdKdVTrJTiwhTuxTD/Vb","flvFriahjDXtQdUZbfXknTTQenSbQyOxlpkGkIx"
"bJghcEbwnXFkZqXEyTmDwTOSNokZuVLGYTtWSuK","1018",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","IIA 633","Reisebüros und Reiseveranstalter","J09B1701","wAcXLPGkfwXOJVgaVQyiJWrkVnxtoWRLEXkhnTN","'+UIuDsegjKTyRNPTlEpnzVRIHridXRuHyvbbAxT"
"ojDOdM+ULSNUyMEsUnRUuJFBeZnUCAEvKLGZYoQ","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1521","ZITQmUGqUYGmpWSFHhSWPvlST+UokOSeJdCehnZ","qEofcitZSiJwrDNWFOXXyvRSXXlYebhuBpUOlgT"
"/FJEuUVsaZZxXiVWKmLBptTXuTJ/NblSjxTOvga","MISC",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","HHA 553","Restaurants, Cafes, Eisdielen und Imbißh","J09B6201","cOZm+ZgUKRTdvrpJgpnUvTibxxVYfp/vxjsZqsa","YageENZjpGYKuqHNXFdpzbKydwulZBUVlE+jUGT"
"aQWtBBhxXEk+ZZDWTQxDoGlimW+EAebXZSwszQD","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6202","uwSatISCryrvI++HcaRYkNQxokwaumXoZDTRSpX","RKNdeKoNPVkexBVzwzGXESkgDt/RPmCEqAdYLhJ"
"VxjHYlOXXdgvalUQLbcVoBeJkRQqJLMmHufefDR","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6206","txdyeAQqxtRYuRUacBhPUuqHTzXewxsCBaTea+y","WOXEeP/drNcKYaITWMhSUQ+CEokRPSKXFbbRZBH"
"jregRrUKlwUXvxKujOFseVQVwDGqjLWrLPRHl/L","1018",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1521","nAvkwwYWMEIoKWzBWsXpbcUITLmIssSIRNOEYwu","PUkBHMT+VMgSEmRFxDrUqVTayiOzkShGMgQZXWJ"
"RH+SWfTZHYdsKGYdqZiJMcXmcVqVaNtOJWtBscf","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1531","Opdswl/QyYXeiF/eRLAZOtQeWjweCWEZcycdtUF","YZuTDgUcGREQPS/XRHLQeZolszFLIPvXbsIRQGL"
"CDQvEXSUllRetZXSpgVgIoRXUebRhbRF+VQZIqi","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6202","ZQUVAZxYQGQZrxXCCmIX/TjMwNboFTvUGVSrZNY","eDZtZUbjs+hElKJFRSdHVdY/bWMmZpZwSxBZrrT"
"zwsfRGRimVRnQQLfpKunJuTaUugaOj/rXWCpTCp","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1521","tE+u/UiqQTtgXT/bByWveBxejNjPocAyoYCNVwZ","LqZXUjBkyoYuxnQhtTo+Ho+cuSDgmXRGGYzqUWT"
"OOtKhSUKPQOQvkNbjBZAaWSZSZbRVThXsGToANl","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6206","USScaoxGcFGiO/WmNWrOpvE+hTVbQvRUBikWRBQ","fkw/WbgZYSUObKBXJBoDt+HvXYbcUKccDeXRLzL"
"M+ehaTIPWGfPDbqG/X/DvP/z/UuDZUUTDkBePlf","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6203","VTSTuWhPQVeUPxYFVKRCsYgfoYPPTLXAKDsFD+T","HdBOvYjVYPThdfSkcXGSVIgOCbBQSacxVcLgYDE"
"QstVdvvIlYWsBYBViqFeUojSNbubmFQGWnOQekL","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6251","WhGrM/iy+qRuWTF+WkZsASrmVBgwZPjHUYtpRKo","YbMMZedbPpVkBDVKRXTQCkVzbRrBezoifmYlSmG"
"YIHijXZViNuBhR//ZLdquifRZOQxRaUTiyrGUrj",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","YUVb+YbkrfUQTVaqdlLVNtVHiGsTVSRlhvFNmLS","JqIoUGmujUW/TogXVJyQxZtSdtqqhnyGNgdVmHw"
"lPnuAhuSRLeZSGmHRNXsHyfNZJTyTmHCMiYRPsZ",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","qxXJMkyYKFpp/vKYeMnGvHyVamXSRVfalDaSPtv","SZtLGThYdT/tQYDQtnjhdtHqXWgVzOAtWXWmVWR"
"JzFRWcXBEQXUQOLvVuerDXAKhQ+GOFYhvtkRFF+","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","tEXERnhOlKZ/WUhoWhYXoYRQqtmmNlwaeoT+JWQ","yUy/VBIGD+MjJ+wKYMayqUVhluqRqHdULkUDWaw"
"BUlBSXzZibzUVnWhICWZQj/xRyMXmUsCFw+VbRp","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1301","SEhSwOvIQAWKoyMxSPRYQUTjQCmiWpokTzTrRWU","V+TFEzLQZSJsYTNZhngEqWzZoWQpXX/gjETQkWM"
"UlSj+rULxxQUQBzMJmTvZXeRaQjAFPseoxGPYOc","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","XebnTdxaMaagrfpRqCjXUTMiDZQuIUwIswkyvHT","zzyYcKlNeTtxRIJDzdwjWU+hhpsvLWQZ/QXUcgn"
"uJguQgPH/DZFrS+YaUWYYWCfub/YYKbXZBsXmDY","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B6201","UhCVSdIdjUUOjveWQtugdvbliHdYGYgSdMnDykN","iMUDQUElTRXPVTdMZwutfcbS/RbNvrvkR/QWEam"
"pBPsIeaXIgwJfrGrhZTa/OXLIJIMEUvoKMJdFTR","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1541","BVWXAEk/oRMXCmvYBvmshWZOWh/zKeQQGprwPRS","TaYwwgYTSxOXYc/NhlhBVSmLXVRXVoqShZeDTya"
"WPTXaVLaQiICQcXDzYcgTLTxtLndxpZdJjZyhJq","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6202","dqAkHYjNdrAXLZsLXwWgAfoBt+cRKpOrgYkwxPZ","QJzuFYLVUYvLELXV+glPilnTuSfykGokCwPrSXb"
"WkyveACvDFUVzHZLTVOSXgzgbVjdmDlToEEAKpJ","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6202","elPrdjMSIoESEaTQdGhi+igIHXOIYeMQGWvGnuP","eDZtZUbjs+hElKJFRSdHVdY/bWMmZpZwSxBZrrT"
"xUhSnJcTkWPVWASzGYZKtUVhWiRkhMOcmiSGUWu","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6204","MRZzkzQUxRZykvWdfQokZbQShXbUqWwSCCZrCZy","qURXSRiUTxlGVeoKfMaxXjmHVXAEaZZCJpQWfmy"
"KdMyIzRxl+VSHGXMOq/QzRpZrAUGZ/oVZaRRyhN","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6203","OeUGZbNuIWZLirVHUHEhVOZXDbRXVfzxBFauKZX","YUPxFmkaZIvRQyWgEOUTUtWusZhBdtyDbTQ+kLm"
"UXWhWQBsziVTmWCSIVBSvxcdo+BDWMgQKuKKdVZ","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6204","RcIza+gbRciRL/ZUWd+HItTjcOiwTRtACYHASvt","KXWDoRXmBTSyKAkXGedNmTHDorVYhYfjjbYiRhR"
"VMvTVrqDZelSVzARDPIgarxX/BUhReUUkYkZRGQ","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","shZoGVsxnCIrznXv+AZwRsqzJTRXOdVPwWqQjQl","xTWcyiSWzERytiqusylTufYvYtQkZ+QiRVyYXdS"
"H/DRBNUpPpdcGZVkSUV/UmIMWsQ/KWWrixJlyNE","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","PYUGSQUhWZlXHVTCzHYzezMVsccZgVrnZIhjCWC","xpZctptJKtwVVaJtdDSbqLpIjeiYwcBWhSGBnvb"
"'+DTMxHJYFSClQouXMpRBQLlgcvknXI/vUVFSVBS","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","RkZTSLFkUzQRrvuYTQYebXTHRUxRxnYhKNXVtUZ","FIFWhJkOIZDYIlbVslRHrOSUdGRBFVWQsrLrSyU"
"yZYtHmXRVZVYXYhSSLvbjbQQgdYcSlwCWgj/vWn","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6205","/PoTYYtABMhzmr/xmWzXinlKQUFMeXVU+WTXoFQ","HQikpPYwKjdkLyQ+pJtSVNYwbcXeFigXMFTDEsw"
"YuNWBXYBZZ+ZDTOKUQnbR/IBOQeTUSPbZPLFggM","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1611","iYhturngNJTVigTWZdLlaDm/PzKWjuSeBADbWDr","QEkVMcnZVVXGq/XtqxlnmnLZYnrXTpM+VoQ/jFh"
"eOQ+boajDRmgMfkYeAfWVVtCScvsotrhYwzZsRY","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1701","QvZwrdZdQ/XiwUIrcAJzucuc+KSqiJWqWJsFCAW","QkUWZ+WPbnaapcyhqWVAKZbeVwwfZbiQXwVfvDQ"
"HLwyUOwSHhrZuNtlQdXInxxkxnTYYvsZPTWa+Xz",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","zakKVSRlxmYHaKPzuDzQBToUQUCgYuQqJrXKdpv","GZyxW+cZWXUJDkRNOvCERkRsjvdWnSn+gQGbVJG"
"PS+vlRkqra+/hVQzRRhZLSjHkWfBRLDUCghxIQY","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B5434","iHqt+wFHaXgQDYYUXtBhrUcDXFSZWVYRKCYasVh","ZaapUsVuSYaXUI/TIELQPzwnNYsTknpTubUYRzq"
"BcxBDXoRglOYFdZRmiSVUGVnWVrtvWQqRRISn+V",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","Rn/vrYMmZbtThzCukGseZHJJMVsXXQGdywYXVsE","njTFmDsXWBNMZpkAFNmyJWbUyPCLWhWSgXR/YUZ"
"QtkXdTkZZlFTJDcJHPyXNVYsZQQZrURBTLQqych",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","KAkZweqboNpIUEAVNFAhWO/eeDYPDQXQ/DZWvTW","QRGznBox/odtXz+/VXogsFAQBaiaPJsSLdNTvRn"
"IWMxwpXAalvzgsIrkYNR/SIXCRyvAToIBXQtLp+",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09B4011","dbvPQNSkTBezrOGoITICXVPPqfQUFZVVWYoggeU","bRhBYGqvpPy+pEULWNVUaLRPMrkXHUWnmJVRWbR"
"ZOOpYgsOqU/JfVWKEyUDVLWQsPfTKzQXCulqSRb","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","xXi+wvRMwqVWBRLcKtBUyuxdnnwfbNnBREUOFET","mYHtfmrhkaurHIBTLWKs/wqcIkqzETYYHQmGmB+"
"VTVqJmVoRvcJkSrb/buzrVolcBJLIbp/bsEAPzr","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","AolfxoPRtlHQVnGKPTYiFbrgopVqdbJquUG+ERS","KmQAMUKKxWvRBdGTepVSQWpYOUWzvnVBYAvRTQA"
"RSvRlY+qNWUIqOblPrm/obXemDPQibwQPWTDsTk","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","KgGMtklWydQLINm/SQNTZThZkkTJlsfPETYUJxp","KmQAMUKKxWvRBdGTepVSQWpYOUWzvnVBYAvRTQA"
"Q+VYZpnDZccnNGZMjYOFwGnYxPvnJTdSgdZkqUq","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B1612","bqmWRnZWhuZgESUOaKyobTLMbNtXPvWIExAAlWa","KmQAMUKKxWvRBdGTepVSQWpYOUWzvnVBYAvRTQA"
"CHdZYuSpZBs/MifpRhWYrEnhMoWQTKZJCcPXTVR","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6505","lxhRoQzKEUoApvRfrMIZdWATRLVedfymWTuLxcB","nRWUwTAGUIZxPdjQJVZmDKCzvZvVNZUXHQnIlXV"
"sTHZqEuWzhgaUCuXw+gVFgggoOzLnmYVToRaXyT","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6505","wiMqTAsZfBmtMZNmrjTuSiQRVVUSumFYWwIugTF","qnTLCNDgQWIlxAMjgmUilNAOSCQdSfNlSkj+kzH"
"lTiWXpXzgyOKoUQ+YHVSHKTVCBxbbWJOFPzWxHj","1000",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09B6505","/Ce+/ciX/mYJf/OMrJSIRSGtjHHSIaVmwRuTivi","RqCQsZrrWNMnsO+tlRRggbYzQ+Xg/JxznoCNuWV"
"quLhzZdYVFVwWQcKXZxyiTpOXkQRbUPTmRuZyYI","AUFZ",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 953","Gemeinschaftseinrichtungen in Mehrfamili","J09B6505","eojYtYPYfLbdUXKKQCVJXGJupJaqWEYtGXX+fnE","WqDSWAtMIKQxXAZGvQZWSHWvGdIqcYncUefIYpF"
