Meter Reading (MR) Doc. No.,Installation,Meter Reading reason,MR Reason - Text,Scheduled MR Date,Meter Reading unit,Meter Reading (MR) Doc. No.
"dk+QfaVeggXYkZULPHUZbSHZSWkbMbgeTBRFFTa","PjzBznWLRXVXVZSuappZxlXFRUAUEWQqyGEk+re","01","Turnusablesung",2025-09-01T00:00:00,"J09A1701","00000000000011568207"
"pRbWIvVgSaqTfZUjw/UXRbckLFByTQRLkxQXqYc","GVYyZEBLWmifBitqiIlGvjEjDBpxQ/txSZurdKU","01","Turnusablesung",2025-09-01T00:00:00,"J09A1701","00000000000011568211"
"SFZRZFeVmShyNZkRQwFVbFFHsTZIunMjVOzK/Tb","tzKZtDaZGYWjd/Fnc+WHHSYnZYMtrJfVqaZqeaA","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011569565"
"uCrJWLnafTQSBoYGUmXvWfsDxRXZQWTvfYoMmQm","ayulkfoAcshORSSAbR+farsoGtLVQbJXGsShWLI","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011569651"
"qYW+iVLNRyEDqNVPPeRAFWRRKGUfAYgNeqYhQYG","BSWyOiOnEwTkpxcsFxYbPKYJLkJBJDrpTmk/CUN","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011569701"
"WHD+jWAaXQJyjzzTTvuGTH+SIWySMTafmALXrXe","cTqFfKFNYXtZQocPbnxhmwJxQKV/VKirZsYVWPV","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011569740"
"RjnTlDBPJlRAunGjRnDrVlVotYGWKyWTDFPDwtd","TGakSx/RCziFSPGXCWppfoQYIXFWdVHqRZZPElh","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011569792"
"yooCyqRrzXDGgHToeWyQvXVKDUKNonqIglDOlFR","TcGGVDnBVZLYeHoXCxUp+nQUVXdXaFcPQFBoCUx","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011569839"
"PPHYSiq+eIlXsdOMUUjwRPglbVYGQiKmkPHxYit","XRoTZRbkSDLRstXYRplZkgeSVEZ+mWTmXq/muSJ","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011569912"
"COlWUQrTuYwLbpSYmUOzQzUAFIMrHVc/WRDWFzQ","/pAmUy+vOxSoSiwPPQBHGlIaVNLsAERFzcYRRqx","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011569937"
"XEpGSTZWLTCObTdoEmZZ+BYKDWnJGRHWUVdyV/I","OKUuKcFQgXkQLuLFTbOLYdUZC/WmIw/lXamkFfJ","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570033"
"VoyCmJOSAbRJbdRu/NqS+DaPMTFYwkFRHQ/QORx","IIiuBqy+bZjjHttWclAWfPBIvYhdPVRT+qWrWBG","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570055"
"XEuqzBPWbSvYbKSUUVzlyMvYVUTS+NLBaeuuafl","pbwECTJHJON+lnsPRMzkaSp+RUfRSBabJiJYSXO","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570105"
"WUFEwkRSTgIjLmblri+VQnTjCYqLfMoYWktZTEh","xcIYmnBdCgbkQqVNVXHscXeXvaiUlQquMUSpmGY","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570114"
"pcCHbYkaRlPhvZRGa+QAT+qlFhRSaomxycJOVZo","boYatWbSogrTjJRqZfzeLnSDvVooHVaBKHSIoyZ","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570209"
"NSXByJgShekDdcRrHujkWMcpetllGHrZptKrSEU","RpspDWcWxRltiEtDLzDIuWAJkztdXNEbCLRCWFU","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570240"
"XJSSm/XCWbQaWuJUduSSaTnUYVTQeAadTJFAHdS","ANVHeQonBUZvs+buBCpFLwxZJVyVYg+PcZDiVPC","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570253"
"nLaAHYTYPQsoVRTPAOljiseuopHRg+S/WSuX/VC","CTTTMK+QgeUOrsUwCZPczDlXAzsKkQkZvtyjijQ","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570267"
"CqzyXPaZSWwQlLKPSVkVXUOddbgVPgSTtbJuTNM","KPZ/XYXR/HnzWvRUvuSdtgkeL+qQIzXQTZLnsta","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570284"
"FomKyPBJgPFZINETbnWpqWnQQTagZIjSJNwMGQQ","tGwtbNZauQeViYcRedoWx/twRhRGYvlZrEvSHdI","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570315"
"ZjaWAyVTsDi/SVYCmQCxxTLaCZMytYWDeCTlXYK","RXPSEaLdPebOJRRwtrfTSlOOxOioNhajGFVhBAI","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570326"
"QbqLSllpsizvNySXoDTfeucJaKRKrDgAEaYXmUS","dXdCUHRM+gYryAjtjjZSxMEGBZlmIZNkseQJRJR","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570362"
"mdrSkzgrRhZQulbnOSvLkqeRUffVZJBZAkkcHn/","nRFWjdmYxIdWUlbHVZHyeWPboWRJRoSPQKJTCmD","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570387"
"mEVoQWHlYJXDYvSCPFYtVJVSBJvrzWDfrrkdNnz","FWUsTuYhjsXeKhpdZQZHEkGztFIEpeQrwRbPphY","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570393"
"nVGzUjSjnuvZHSDbb+QZqizZrAGSaBbcNCaLNCA","plLrApJEFTiVRcNTOTILwUeCWXWTQBVha+ZVHSU","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570414"
"BjaWsOSjOVsGRv/WgTrtk+AlyAFQbUZOAJUMtWG","NXR/TjYWRtYOTmwZO+CJlryEReQyEiuaUYsZXIW","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570442"
"LRQnBVXclQqXIUPSZgSzJWJNhlofFrJRUowkDgV","z+tWxcEeGdpvdqAgXWDMZUk/YWNGnSUyHTawVQn","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570460"
"QbeYlKZmfjNQuSChTbwWzUjtPURmuSpTbOqVvom","sChYJRadXEXdFWvBEmeLSyxvSkpqkkkWUPsVTac","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570476"
"FXrrXTCGkkxRYKFyQVDRssqrjcUpq+DgoNVIFUV","HZKsVkpXuuVnKQfjQjP+soOyKWCvGbpCk+UykXu","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570499"
"CTiQwNZmSApLQAQBxVksIRF+GPWWcLwZ+PYiQee","CyQhueY/VNSfKDCkZqZPqAPBkqUxtDRWppC/TvN","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570531"
"GkUPHYvmPS+VvDRBpZcWgEXafT+VsXuWXQgTTxC","VaVCtPYaSkS+pkOxSShXMomCsWfUxjpgmQANOyd","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570561"
"RnJeesRNeQsvvUICQjKadUWxvbbljuSxUCJUKzF","JsiaWnQWAwSoOWQriWaAbJSYyMZRQecydsUTlRp","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570570"
"SfRUjtJwSbwakFGKTeXjZZBLUQAroOrxasrZWYi","OXTnjCpVxQVYfB+WRxZOFoEidRZfJChWhKNWNWz","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570581"
"zTnYyQpYsPRBByafdZRWDeWjqJDfUIvemqF+smO","cHbztQ+UsSnwZgPkUXST+LDYpOvhxVhPojHQqYL","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570593"
"qNIueULwnJ/xSaUzDPNWRvkTrotGSiRWWxJdDlc","cHbztQ+UsSnwZgPkUXST+LDYpOvhxVhPojHQqYL","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570594"
"eBYtKVUrdNQBvCRUKBJn/QZVPkMsZmCmZMYBuPZ","sUucvpxrenGXEH/AjTkTUqSGgrUaGSESfFTedWU","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570625"
"QFwKuhVljCgkCqTWKCTcFiQwfBTOT/weXMRWcXL","U+LKWVS+UBHOgLRzYAqvoL/SYGUZIneDPZMxQKv","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570640"
"irMbJywuzeZCGpzKuVNSrrtTiSIOZzrnZUWr/rg","iHjk/isUurEREMKPJDmSUYMhZipcVYXxUxoNSlN","01","Turnusablesung",2025-09-01T00:00:00,"J09A1702","00000000000011570656"
"OMuMqXbGzi/gD+FFUAwWWRAXnZdkT/yYXcZqThy","fBeSgRCVYlEZapANYC/VSvDSBPBXSPV/PWZORqg","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011571896"
"xZJZP/SnVZHwSTSWWlhL+PrERWXMiRGZHDuTysv","dKMSrPmZYaJqWflqiMZqjtqxkVNWTPYceHZmuBz","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011571898"
"VQoXVp/IKyQIPHmbgOSngQRX+albe+lMbLeFSbQ","JhJeQlRXeWWlhNfyVqlEbT+pZZUShR+uvDeUfrl","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011571930"
"dCTdiXIkCXSnpSZVxWOOIEAfVWfoR/qG+AtTyjD","yKjgRpTHTDsuTA/okd/roGWpqCWnYitDtwW/UFp","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011571964"
"CKdbSCcLSWHTHQ+GSlSW/irSfVNQJ/pRWfMOgOV","ZjeanRSPptNmQXQJUh/hSYKYRXHpKhnlCCdlmOk","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572015"
"vYLvGjDZSVLenkMqcqFe+SFRQbgZGvqnMjzZACD","fsWWazZlKoTRGZjVatOMNJVQzPHNpDfZmlUxSDN","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572022"
"CLQsFjvpoXDWQmQZXqohKUybkYSZrz/iRbNxXJU","cIYvKUyeRgwJSlXJQLkYQzZcLhArnL/GuYDBOzY","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572025"
"TqRVtVRozhBDWeqYzDJPjJuSAqZdTCzK+lRUqVQ","BEQpdbGnYyW/WSnrQgRokkYFRpwZpTZUqIQqONI","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572057"
"YmSjtpYUKudhdQQmSyTGLteTVEVZLXYaXlGBPSY","RSnFwRQeXWVTvp/xZQWacr+WnYO+ZVIY/NyYXol","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572107"
"ZYNuxcUXcTAAUCOVcsVMroXRDzMRnf/nQZFrJwL","xQSI+XvPnBLKoPAtqzTUgGTEZWChcjysJWSgSlY","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572112"
"onbvTSvTiOuAvZSKJwQbTDGRmyMAPRyfHhbpmsM","jRZbzIVzUrqCXQihXq+dlRHmGYHhjLWQABtfbAf","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572114"
"w+rAP/xFXYUUilYfqSKWxDxoOgkSUHmEFCOSsZy","vUMKydVsGtScVXmkrjoIXwllHMXmERqZYyewUTf","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572126"
"NGIpZEQMbAtXSTqZcrvq+TGGo+/pWQVXPwtZPHA","nDjoiFSZQgdIiLZrGJsbPhWZnIHKAoY+gWMZoMU","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572148"
"SqIilzR+TbHclSNfDYXQZaiEAXXZRTXjWSQoSAU","VJRicq+VRTOBXZiMK+fqWkThWCSkafvTFUhurSU","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572156"
"UnzUQKAYkTNGhNStQqFjsLonFDoHOQGZCJohvM/","HWCZeWeQimwHVZiVwYjOMJlAmLXjhVWKJyYpJul","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572186"
"LWtRMWOsaRJVmSmQ+vLUyMgeer+cuVZlAIcZRXm","HWCZeWeQimwHVZiVwYjOMJlAmLXjhVWKJyYpJul","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572187"
"GWLtjr+WWsIMrMXLUVjZCutPYFKVRVKRpkaKNzL","TgmhmTlHQVVNYmyhqNiEhOijgHqLQjISNHTTQjV","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572202"
"NorQuTUpkeQFmiNpEWFKVAVMysWDwsc+XUSmDzz","/keZQLDVuTNTQKSYtvW/VodCRSVVQtrTMMaQSrc","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572282"
"OSaHHxvxQCHCRxNzPKehiabWTSIoomOlYZYwrWt","SUqlQyEodzyW+SXWnBnwZUFGMFKFwOp/BLhToWp","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572283"
"isVTzYBB+GgGnjildfQNBfSLpJMg/j+YYgwWGMg","sWVcnHXzIBqVzxdiJSIgXbgxmJYjUHESXYvkvpo","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572315"
"hmqXRRDourSiCZARgTXmYXZMTQKUcVyyGesR/rr","RUV/USS/RsWQXgpxvSRulwzEHmNWUWSGJdWkZKg","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572329"
"ZZDTYQblLsptkVQAVjRMajLZsulJadJTPTjYZFW","zfTBqjWFXiBtSrHYEYoAZhPSZjjdEfTaSSbXwZd","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572337"
"bgBWvkQXQnPhTlR/ZaVTIQ+OgyNQoMQVZRhUijc","WXWxMhiXGUMzTcieSUVEhDbUnZeHEqKVdHIrwWL","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572413"
"VBweRVUMWeOWXfmfLAFxcsHkRZTOxsIgQZbwNpx","oDrVWURyrZGZPzHrXLVLXJnDXWwuQEvOOdXUnjT","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572422"
"QvHHaUpPfVRVudkuZBOYABxuTcTUWkSVEXIxQYX","t+WVBcEiPOrMADxrbLtTyWVSnyP/bhyhXeTfyaV","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572425"
"BnFSOuWYRPP+GfXgVUDdSjQugjRjnCQPsysjiVE","utuUJskZSROfRSKQnVSKRiSKiqaQRUbMVzrqRVZ","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572441"
"mUWxQS/TwiRsskcDmaFdQwimqtBWgHLfSHXVxnR","iI+OfApxUVpWoiTTQCuThrTYungVXOjKbiQVkUY","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572469"
"ZeUzhGMBJPcUd+XQdbVfrZTdRWkmJ/+fMBSFWXY","SMTiXjDKmZjGVRahkZGsqSyYQycdRwzvwrfpVR/","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572482"
"qbUgSrFymrkYkbtDvZoWVbsVfDLSRSEnYFowNy+","iWJmVUcdEVTRHgPAKvJlQZ+ErwTPWMIjtxeRmZE","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572500"
"VPrMTDXaLoIrjZS/SMS+QNCdfVRrOfCoZtRXxSS","hHzxVvRMi+UdQYfSTMBTbrZtTY+PLe+hmVTLvLQ","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572542"
"VtUPIQd/YwITzUSluezZlDELMuWZwKDFRWSSIaX","Tr/dXvf/PgkQdPQGZpJbeCYmYQZFZzqpWCHWoBk","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572546"
"TfYyGkGIoCCuyufEJODXVRjrAvWMUPAeXTiW+cS","HzWCQJqYCQXZUDrFPjUYnAjRN+RBWmfWUyKsJSw","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572557"
"pRYuYWhtdICfMfTQZficBtQNtWHZYZsiSbBUgJp","n+bVhRVWicVV/LMlVLQdtHMloWV+Xwv+BkTHsrH","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572603"
"fQUXDVGAetZ+YlEqUXe+NVrkwDVEsScvZIEdYkD","fyazUmMRlWZhQwKummPZEXUtXVYWWvptVTBdcxk","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572626"
"tSictlbxeNJHO/cAkQNTeOZBnRTFxT+lmJZEzYV","KSXxKXoGRlEgYPZwXQcNDbxUkDDup/kWNNUSlr+","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572646"
"NVFYZxIQWdXZaekQBaIdXSomVdNrXSSOLvnOwiE","ZSHgXwKpdDpMemnxYNvFivdQThACzrgFXNqYUsb","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572682"
"fWG/EhCbzIRQqKjWsBgswjTU+kBhSeRIkXCzQbZ","WBsSiFeblLXQwwjNemlRlqY+YZTVSlfGZsYQmVG","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572703"
"geqUVTfwWSoskmdrFtKqWLWafp+TOzeTLSQZw+N","WbRYzY/rtmDOwFXRgEp+qg++OwZMRwwVlUSTfTf","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572825"
"CdQUEVDs+uDZXBTJ+KvgznJALmZcqWUKvQGzfUL","KkDqtgcVKsSSJESqTZS/PAzTwNKKFvsSVEkgNVO","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572847"
"yLnpV+CWJsfotVYyQtAQzTzRxSUnAYSVGrlfaqX","PnVtZcWQGpVPdgYQEvgLUwlxhDhVWcAiRjnPRzT","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572862"
"RCQyXqBUSALjqwXXiKgdQZgISwTUbrcSnXyArYU","VZFhXWTEVWYbYqFPKjbPxHqnYztHLWnsAALZYif","01","Turnusablesung",2025-09-01T00:00:00,"J09A1703","00000000000011572911"
"HwVbXPWkQUmOGnioSGLYI/gzUUSwTlRvLYgZAzT","SUQyqvDrjTTMypaqTTfHfSViluiJsbIrjhFpJDF","01","Turnusablesung",2025-09-01T00:00:00,"J09A1704","00000000000011574138"
"FapQRI/YNCXMmhKve/l+QZyjRoRFlHDMYTL/fHd","ZSSaUhluTyWWYmPWSjPaRLXMYhgGKuNVYbOrOMV","01","Turnusablesung",2025-09-01T00:00:00,"J09A1704","00000000000011574164"
"xRkxUJVoiIMkgbRJ+NdXQYSaVET/wvhTzRdShUO","bQRlcNuOWxtaoRYCZqGDHTQVMOdVZVcaimUjQLj","01","Turnusablesung",2025-09-01T00:00:00,"J09A1704","00000000000011574213"
"qsrXIAX/KfnlWNgqE+SzlUDBTbRUuKYDKqbkkrT","JepnUyRTyRvXWuWeKxMIjuWSawXhDfpXeJYXeVe","01","Turnusablesung",2025-09-01T00:00:00,"J09A1704","00000000000011574230"
"U+ouPHEW/gKuUfWSCmFDPvegAQXOWOZSUDtjXHX","b+dRZWvQfVhXbUBysdFehiXxUDBURQYcUEIXmEJ","01","Turnusablesung",2025-09-01T00:00:00,"J09A1704","00000000000011574242"
"NQemwXQOepWaIYvSQdKcQXoaqTTjxtyRsRaejXI","MwiQxecGwkt+IAhuDenRDUPAoTbgqTHSrMsKYAB","01","Turnusablesung",2025-09-01T00:00:00,"J09A1704","00000000000011574263"
"BHUiLScmChAA/SZTSWdNGGpIRBTUcUcZVVZMLF+","TAQAJZZPCGyYnfpSSZjgNvRrQ/A+AthSZ/yTVZT","01","Turnusablesung",2025-09-01T00:00:00,"J09A1704","00000000000011574317"
"obduinYLqNTYjSueLLvhcEhrbJRRqVORCGgHCRQ","bpDtWRXfx/kMkAVQPjZYXYzlbVRQODMTZkVMueY","01","Turnusablesung",2021-09-01T00:00:00,"J09A5011","00000000000003960909"
"AWsFftCRVsXzgNBbHIbZpnWUjQXSWFMOUva+Aea","bpDtWRXfx/kMkAVQPjZYXYzlbVRQODMTZkVMueY","01","Turnusablesung",2021-09-01T00:00:00,"J09A5011","00000000000003960910"
"PQBiRGITLWJUfDvHsblLLsdZTC/uRuzrB+iQxZq","NVzcSVxYdIWjpTtVbzJpQDDakuUPeIovcTUKggA","01","Turnusablesung",2021-09-01T00:00:00,"J09A5011","00000000000003960951"
"VaUqEEYhvPvhiupWRqeucbANchamETj/sbKQXRl","aR/HTqxphXNBYxrRgkWlHZQmaybWufZKgZmYYPI","01","Turnusablesung",2021-09-01T00:00:00,"J09A5011","00000000000003960982"
"csarXAMmFyyLulrAxQLT+UIfHsqWUTcETIvgRfx","NPRVyauxwlGoQyN+hUEkVmhYRcUZWURkQViQhuT","01","Turnusablesung",2020-09-01T00:00:00,"J09A4011","00000000000002310408"
"x/aQRiIrXTNxczvxLRZrNfuUMpKcuUHeYpDfjYW","NPRVyauxwlGoQyN+hUEkVmhYRcUZWURkQViQhuT","01","Turnusablesung",2020-09-01T00:00:00,"J09A4011","00000000000002310409"
"QgbrWSgCpmEvsRRfVVOV/AcTZWeLctxqHIkfSYH","jgoTlNyXYtSbsDVZZVbvoKFbMRQsXKYDkfZaThA","01","Turnusablesung",2020-09-01T00:00:00,"J09A4011","00000000000002310577"
"ShARCsycVRUQmZnXpHCfIlLWpTzqQcCSZiYimWJ","jgoTlNyXYtSbsDVZZVbvoKFbMRQsXKYDkfZaThA","01","Turnusablesung",2020-09-01T00:00:00,"J09A4011","00000000000002310578"
"UjZCBQuSRKjSlEe/DfrdzoYLilNmmXP+kdjgtJb","hwUVxS/OATYYpxXSzsUxBLftfKoRmYvDnLKXApZ","01","Turnusablesung",2020-09-01T00:00:00,"J09A4011","00000000000002310637"
"VDmpfG/nvWTwBZlYSRIyHTbzuSedmxeGRRqNbTM","hSwAj+lUDSSHhEsUNYRUpQqnZm+XL/byBJqvydW","01","Turnusablesung",2021-09-08T00:00:00,"J09A4011","00000000000004148755"
"WGTOYLYwSFSShUXzVOdAgktMumBxiVsMWNgTHuP","GPBCAhNTYdYUnMWIYJrRURUiIHASJzSwu/QEryD","01","Turnusablesung",2022-08-31T00:00:00,"J09A5011","00000000000005731057"
"A/tsTifaaWxFRZHGPkvYUTUMVTB+enlBZCFEGcV","GPBCAhNTYdYUnMWIYJrRURUiIHASJzSwu/QEryD","01","Turnusablesung",2022-08-31T00:00:00,"J09A5011","00000000000005731058"
"cQZGXzsffzlsrGKllOwSOthU+QWQSLAaaHifLcv","GPBCAhNTYdYUnMWIYJrRURUiIHASJzSwu/QEryD","01","Turnusablesung",2022-08-31T00:00:00,"J09A5011","00000000000005731059"
"GS/lWlzdSzx+lTxIynZtBZQWrZyUwlDYxSCZtzS","gyXwANwEmXHwvcDxQzbSM/UKTNJvaNHzuI+TOOX","01","Turnusablesung",2021-09-01T00:00:00,"J09A1704","00000000000003953130"
"KKHiTcroHNRISFpIeYSyPUnoBhwhOEzjaSBJm/l","ViPWNgWAfhODChvXEGaQfgaVQR/FdtFLXmOcC+i","01","Turnusablesung",2021-09-01T00:00:00,"J09A1704","00000000000003953352"
"yOt+ueQSzKFdQvXTU/BfwkUY+TqptegUWQQBXPt","qRAKBdSWecMV/DKizXaMdNEZqESluGRZMv/bXQY","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005623278"
"eqR/PNPnQyArENxfOXYvNizmzGYUeGOfpBiitlM","'+YjfFjwQI/OVM+RikgViBpPWnRxjIYBDipyNWvW","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005623279"
"WWXRzEQlodIWhdHCSYIrXggkSwFvP+jwHLZrD+/","bWXX/LxApUcJJNYtkZVSTQqfQQHbFvTvELFlQD/","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005623280"
"nTZXpCbiRUwkSzyqRiNQe+WYHYWurUwOLcfzYZV","zjXiZjpiZxkSZ/RZuRZLBQSmjZ+RBBxHNEQTHhX","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005623281"
"pVQzDIXhHUzyGnRXxQEZYlhpPZQFbnmYtNjROSG","HSvpvwwvkrlrL/TWTSUmFEvQVkuhWcTuVquMYUT","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005623282"
"QWY/tZ+DQRTWeNhTtrUVJFWWlnSqoCcCVaMlRZI","mcUfHFRSbRrUWU+VqZckYXpLWbFDOTYqOrZBeRv","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005623283"
"HTaNSjXCNRRJNwEZRAJYa+xMMgZdwAaZMNTlXcA","bqTrbGmwOMTLZYiFvXVPHTFQLCsVkGQJRzXEaoP","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005623284"
"UTwbGCcTvXueeJIMTiTIrhKLdJHVdeWpUkkiDQf","IYz/CrMRqBnYcjfsZPVdgOWLSRStlWXZJxvMt+x","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005623285"
"HxZUurVPanIQOrwBaupyNVxHFVRiCzZthOgrb+J","OJUDZvSKpCx+bVLZm+JnUtexSZSSWM+SVWQNxcR","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005623286"
"BReVEhcwTiIGsxwwXMt+YVUgTQRoyMDQBGvZQEY","HtL+H+vRMkmJzhfUZGQANboygZWqXjJfvzCWU/B","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005623288"
"CbHhGUSRUOAwebMWHreVcmQ/UcVBjRljLWDVsUY","kSqVjyAVPZQXkkBRGfpFzSWFLeyiTpUQURFlS+U","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005623291"
"bSYuIHwKh+YSDvmibsVmYhGXUuSZWMvtjyLEOES","QJWHXAV+VcXAUN/FcWbfhjEDIcfWZwHQ/eAHHdi","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005623293"
"EYoAWTPbZSvxliXIXhffyTqhzPtRgFWaWUMQkHx","wOhthbideiJZmvtSCDcoqj/ebSyEY+JIkUTpzxy","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005623294"
"KiWHbSaSxZIXpCELYikSSNYjWgTSYdUjFYkBQVF","WQheSTEKFFxQrdnEfjWVsUnbwSFCijXaeuGKWVU","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005623295"
"MHCVfIGHscRcrRBabjNLusXCNmTYQCl+/bFCTqr","WQheSTEKFFxQrdnEfjWVsUnbwSFCijXaeuGKWVU","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005623296"
"vhpZEkUAYwzqdTnqrGC+XxcZQipTVhTLHUX/daq","ZRXgCQpTRraXEPYZQd+zsUEzXHwXRU+xWuaSLlg","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005623298"
"dSNfxXZXkYYQhOTzqZYo+hp+HJaRuhUKuV/UUNr","xsXkZSRoxTjuYXGE+JGriDotRDJdi/YecY/iWGe","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005623299"
"ZEHGTKX+RTePZOZPXTkNsZWIFiXEnZhkeWWEsQD","xsXkZSRoxTjuYXGE+JGriDotRDJdi/YecY/iWGe","01","Turnusablesung",2022-09-01T00:00:00,"J09A4011","00000000000005623300"
