Meter Reading (MR) Doc. No.,Installation,Meter Reading reason,MR Reason - Text,Scheduled MR Date,Meter Reading unit,Meter Reading (MR) Doc. No.
"WBpYXhWXDvvRvLdfXXWXLEgBUHshGWaPdMsUpao","CZVUrKYWRPTpgmaxUJVMGpZAGbSGgVirQfDTZRQ","01","Turnusablesung",2025-09-16T00:00:00,"J09C5485","00000000000011688687"
"aQfEttfYPlVchxVwRIThKMsZldDpHgLSeTPLpXO","CZVUrKYWRPTpgmaxUJVMGpZAGbSGgVirQfDTZRQ","01","Turnusablesung",2025-09-16T00:00:00,"J09C5485","00000000000011688688"
"IpXbQrYVXADKYZnWgeWRtIxlfcVofSVGUQOOVTH","XhBYiRzOmlKwAXUgUWXLrEQDSwCEjqNeXtsTHES","01","Turnusablesung",2025-09-16T00:00:00,"J09C5485","00000000000011688701"
"RkWUwwDlBVO+SjcWDwVAqJqJuCslWvVNHviVhTl","SQtTpWVyyJIwhNQmoWBVmUIXfINUYwzhPusQWgE","01","Turnusablesung",2025-09-16T00:00:00,"J09C5485","00000000000011688707"
"kuBYqJgLbYRiNgPYaJSKOsFCkMwYKjwCJQlQThc","nxXwSfFUOKFEDpXXOnUUaxukzUDWANSmUWqUxQR","01","Turnusablesung",2025-09-16T00:00:00,"J09C6101","00000000000011688976"
"qW+GufIwlYPTM+AJLTNUaaQmYJDLazIYB/nXwkV","IpaSVWT/qr/REYqMYvMhT/QksRJnrBbSdpGQsno","01","Turnusablesung",2025-09-16T00:00:00,"J09C6101","00000000000011688980"
"aqQdhJJWIVaRSrXZXxSHsQCQyonjWTFlZZMIMSh","GoaBhXw/gcusLoUPuTxoCz/QZsLVYuebpPKiTdH","01","Turnusablesung",2025-09-16T00:00:00,"J09C6101","00000000000011688981"
"LUxYYUOmPUeXVAUMwOcUhJVEeUQmNOpaAZhEhjg","LfSsZePqZJIiVPCKfwtyfeGArNjsmXSXLonSauA","01","Turnusablesung",2025-09-16T00:00:00,"J09C6101","00000000000011689020"
"ZWwZTlEXVQrxpa/u/kSuuKzOPeWRgzUWHlVJgWy","DJDYzWceJouXrQoQGUIEyZYMjNQJOO/XyAEExgD","01","Turnusablesung",2025-09-16T00:00:00,"J09C6101","00000000000011689033"
"kufVrWVsqZeAVnEiVNnZdkBXGgEHYgbgWNjWSzy","xZWrYWdYLRgZXZUSOQVHxYHTIHwdWRmDPDDJIUf","01","Turnusablesung",2025-09-16T00:00:00,"J09C6101","00000000000011689047"
"mBTIQUWHTUSnSwItMNIJMZSGwQkXYDsSNLrNMz/","TMoDPNisdCkJvTTwlAlVvwXgCxCOXAoBYImUdjR","01","Turnusablesung",2025-09-16T00:00:00,"J09C6101","00000000000011689058"
"RYYNWrXylUHdyWNniodfnstdaPDOmr+hBXWjLco","EgQAGVReMshQnVSSSMKXVqmIhKSsZUesXbtIVIl","01","Turnusablesung",2025-09-16T00:00:00,"J09C6101","00000000000011689066"
"oGHCFuw+VZGwkdVNQOniBeWCZuwmeWDUtktyYXj","ZkRSDlhRrLSnvkQ/VQSIJwhXQUYJIfXFtU+Tz/v","01","Turnusablesung",2025-09-16T00:00:00,"J09C6101","00000000000011689078"
"wnVoqQPGJXjNrZZfR+WnTxb/UQOzTWQsjGs/+jk","KVOeTiyMiXMhUnZPXS+ReHzjBokRGWrUCzfRTPS","01","Turnusablesung",2025-09-16T00:00:00,"J09C6102","00000000000011689284"
"bymLzcFYPdCGBRJDQmpMBAFe/QMjdmZXuVhuURU","dKVfEVDRUWXZJmeTZAVhdjlByRPFqaI/csqQplx","01","Turnusablesung",2025-09-16T00:00:00,"J09C6102","00000000000011689292"
"NViETePXZiHjE+StEXCAkyxrKfjmUHXSFjiySgy","dKVfEVDRUWXZJmeTZAVhdjlByRPFqaI/csqQplx","01","Turnusablesung",2025-09-16T00:00:00,"J09C6102","00000000000011689293"
"ZOKWpUNtZ+xOEGF/vxhreXVUfifZmVZ/QWvRlUl","/YLoVsjQhxSCUZATzW+TGRNXttIFeYLYReIiNTD","01","Turnusablesung",2025-09-16T00:00:00,"J09C6102","00000000000011689298"
"V/SUGOSrtCbZBSxJVBn/SflMmr+TZWTlOfxnYRi","uWSrtCYyQIOb/cGVVlg/xLCLpFs/XmtTQOFncOC","01","Turnusablesung",2025-09-16T00:00:00,"J09C6102","00000000000011689323"
"ZkKyfUNjGCcbdRJDUmLBjXlVRSz+bYsmFOVcWDP","'+XNkcLcNVlCSwBjh/ZeXSKoRrvkSZCQzoXGbPzN","01","Turnusablesung",2025-09-16T00:00:00,"J09C6102","00000000000011689331"
"WWCiKABcgRNY+lPKVxWTeWzQTwKRHMiUGQZpWzv","QKNLRLrQQRoIZMIjACqiqIVDLJQXvIYoshoNFGa","01","Turnusablesung",2025-09-16T00:00:00,"J09C6102","00000000000011689348"
"RdVPJpSWjZTpqVne+rJQYcgVvXlYsYGJ/YRLysK","wCSZbZMQANSZRNViheZSKuLdzuqKvSvmbUIAZom","01","Turnusablesung",2025-09-16T00:00:00,"J09C6102","00000000000011689352"
"AXbmZZPRhX+XUTLjqElRxLXxUDtTdXZxixTQWuT","CwGTREOUa+tuSifvmFSgBVBzf+kXyqSWnXxocKu","01","Turnusablesung",2025-09-16T00:00:00,"J09C6102","00000000000011689355"
"VQPldorjYjQtNEj/ErBdZYWRTT+T+UtIXVIBMEm","wSGQqSxdBkXaXYHcPPQzfKFFQWjswHxTyfL/TOP","01","Turnusablesung",2025-09-16T00:00:00,"J09C6102","00000000000011689370"
"WVTQpTuKSkJFPWHV//qSYlzwDyeTfPlYdqQSGqi","RibRpCKRAxgSwQZGGmXHtG+fxajmmTYbtWk+G+t","01","Turnusablesung",2025-09-16T00:00:00,"J09C6102","00000000000011689375"
"eGgjwQKeTyaYOUoUQFAKdYljOgPUgUoBRSYkgWR","meIfYQYXcjuzTTNKSRPgGllBFvVPkYgQ/RUZRB/","01","Turnusablesung",2025-09-16T00:00:00,"J09C6102","00000000000011689392"
"woVy+tApZhhUGQTzTmrTkbOFiUpeMhKT+dzTIbK","/VOSQtYSbTpoEPrhUBBkCtDuHBdSJXCUkXnSNHY","01","Turnusablesung",2025-09-16T00:00:00,"J09C6102","00000000000011689415"
"XvAgRcacsWVDXJTXjLQG/PbH/KmWEoI/NbCVIXl","Gotf/+s/kcgnIoWzoyxiyceSQspQUsLUvqjQpmR","01","Turnusablesung",2025-09-16T00:00:00,"J09C6102","00000000000011689416"
"eEYyFfWrZuNngFSDQjORuIHFGWZEMe/X/JBWQOC","r+rYUutVD+jgonsxXYcDfMkaaxrLwxlAFnYFBzM","01","Turnusablesung",2025-09-16T00:00:00,"J09C6102","00000000000011689419"
"DYdTQQFRDzmVFNwrlXUtRXXxWkRgQIFbQDgTTSM","wVvvTWOMRN+TURnmKzgDKFzuWToySDZbEwiSYUs","01","Turnusablesung",2025-09-16T00:00:00,"J09C6102","00000000000011689427"
"ITPVU/IVXEUvDUdbmgbLEcGdlWLTyJWrpfxXwXW","yapNsKNCPJREBWzpIYOJhLTqGnXLrDcKvpUTrYf","01","Turnusablesung",2025-09-16T00:00:00,"J09C6103","00000000000011689653"
"JYcTYbbXUgItkRlMUZyBoxWUUUxVP+IRf/XOwSo","GEYLuAu/tlQzDfnZuYHWGLceUSIBajlvUCVUeYA","01","Turnusablesung",2025-09-16T00:00:00,"J09C6103","00000000000011689686"
"SPtkXGiNzPNZdRUZWVaXWn+NJaIGnPbhzxbSEtp","iSlmjtfpNZeCNWVwPXlcYCfuEkaATNUMXgmvixa","01","Turnusablesung",2025-09-16T00:00:00,"J09C6103","00000000000011689689"
"hQTYldAVVRkRsOXADyyMdkTTNUnEWgcGJvSWZDw","MZqYRCCYGXTaRRTZldtEsqZbYYPeNauW+uhZZZM","01","Turnusablesung",2025-09-16T00:00:00,"J09C6103","00000000000011689693"
"iQYUar/MBTPgsiDreDRZMQpFlySAzPHUHmeThRO","dnZUFrHrV+lZmCZiUPnFdhoZYffOyOZOjYCjfTT","01","Turnusablesung",2025-09-16T00:00:00,"J09C6103","00000000000011689697"
"bP+itL/ysiYB/tA+ZDGRXddwWUqIgLsbXLRXmvi","SVWkqWfAFTTRtSOrXriRz/fATgkMlNMtxOGTbSy","01","Turnusablesung",2025-09-16T00:00:00,"J09C6103","00000000000011689713"
"PoOoNyQrBQsQcQQwWnFEViCgABftWhqOnWXbr+F","gPSsoBCvIyla+OZwiCkJErWjEbxUVijNWk+tEpi","01","Turnusablesung",2025-09-16T00:00:00,"J09C6103","00000000000011689720"
"dVbNXUAUzac/VWeYKEXWsaxHeWZf/YiZZSsYHYJ","sbvPBLMXX+QoYXRVmgVFYGDnKZCgSnLYlXUZSwi","01","Turnusablesung",2025-09-16T00:00:00,"J09C6103","00000000000011689730"
"UEXqSEwNMRXgbzZ+uh+tYGSRPkAQrJQNZBbTtsl","QvqGsqSenNPfDMctGmRFWmQKG+uRmWSUlnZUUzh","01","Turnusablesung",2025-09-16T00:00:00,"J09C6103","00000000000011689743"
"pxLVfnZQQ+yfWSKTQSTWvXXHPgRlyWoeqCayDND","NhlRHloqaXFmWqUUfMVuKD+ZwwtLNTwLMgziWIA","01","Turnusablesung",2025-09-16T00:00:00,"J09C6103","00000000000011689745"
"YYjGUwqWJGmiRdoIFMMUTpVXKLUppzIhoWtaRwq","YqluKzttPATZwxVbKm+oVhTLRrXExXWQBIXwOFe","01","Turnusablesung",2025-09-16T00:00:00,"J09C6103","00000000000011689750"
"JWVYzuYsCyMVpnHUTRWHYRrhAKwTbxhmtJSEVkk","/WSJxhdr/NxJxNW+/YqsPtP/oiHWTTnHErTSUQC","01","Turnusablesung",2025-09-16T00:00:00,"J09C6103","00000000000011689770"
"hNuVfFAWKCeLfhRzIgXJVBHQOXZpLUcbqxRVApG","hudVuTVWhOnpQjYQToyXXGrZSYvOBGZeliAebaz","01","Turnusablesung",2025-09-16T00:00:00,"J09C6103","00000000000011689771"
"GSbmCDxdoAserpmWJdlISGbhgQHmUiYyosKYZjS","mXnQWAijtxvEkLWzvL+FZDdrCoVBsQSvoOofrQW","01","Turnusablesung",2025-09-16T00:00:00,"J09C6103","00000000000011689773"
"/cwKoSzEaDJOPTzQ/oahCuPZGgkXRXXIXYxgOvB","mXnQWAijtxvEkLWzvL+FZDdrCoVBsQSvoOofrQW","01","Turnusablesung",2025-09-16T00:00:00,"J09C6103","00000000000011689774"
"lvCjCBQJAPQXXxVSYKsNOItzBMYA//JR/hTPqlM","'+xGJMxEPvYYVKUVsLhkjFgOhhZPJxpUUa/GbOUH","01","Turnusablesung",2025-09-16T00:00:00,"J09C6103","00000000000011689787"
"WwiHjWFPYqXAASPvvyXMzbJTcRdCIqLrVdpgXjb","pslWZYBSGsYNPnLHkFhYITCWbxhAkmFHHtZVhMw","01","Turnusablesung",2025-09-16T00:00:00,"J09C6104","00000000000011689987"
"FriORNrgHDKMNIffYYSVPbTrlcyfDVlWhVCFsQR","BTZYoTeevMspYYAEjzFtaTTijXRBGnWQRqTRJeZ","01","Turnusablesung",2025-09-16T00:00:00,"J09C6104","00000000000011689989"
"TEFjNhTDcOKUJvLUEtx/uLhQfG+DeivzEwQZhVu","BTZYoTeevMspYYAEjzFtaTTijXRBGnWQRqTRJeZ","01","Turnusablesung",2025-09-16T00:00:00,"J09C6104","00000000000011689990"
"PwTSmrRdDXNk/IQ/rFSDTZWlOPFSWnTNlrrZCeI","/Qu+/oaDRsGSIiWbQQlBiEfTUilkzYIRcPdTTLN","01","Turnusablesung",2025-09-16T00:00:00,"J09C6104","00000000000011689993"
"YkmRSw/ZcWCRZXUvCTBDQWFyZhSyJvxbRfRRVtF","XtDgbHlfWeeIUbEYanOEUuSYZXSWKYuASIRAJQd","01","Turnusablesung",2025-09-16T00:00:00,"J09C6104","00000000000011690013"
"RBAkvXdUuJUgZRoxybTcAExnnGuJUCs+ioXYrTu","BJjSpTXiUJnGIqAgUsoPWDd+ZCVvRTDruvNTAZS","01","Turnusablesung",2025-09-16T00:00:00,"J09C6104","00000000000011690017"
"TZEqfRAWXQlWJEaTqYhVZQMpQNvwSQurWCpIRzj","LUGTwmYQRtEotDRqfHjTPFXxVUZwmwQxGWaEzZ/","01","Turnusablesung",2025-09-16T00:00:00,"J09C6104","00000000000011690044"
"BMUPQLlCNQWwpMFcUVjOGhoRpJOGQGYbUdtiZyI","YVsVbsrUrLxOlYITshuaojKONSnErSusFGmEqmN","01","Turnusablesung",2025-09-16T00:00:00,"J09C6104","00000000000011690051"
"UXjBPECGBUkWSdHYTXXZf/kjLXNQPcsOjYXYsxz","NNhJBVXoZATYlvUSoBxYHwGaRWWZfUlNiSapxdX","01","Turnusablesung",2025-09-16T00:00:00,"J09C6104","00000000000011690055"
"rdXIS+RHYJvTBxreWIZLsdyXSQaJWXrXiWWn+Dj","lwT+QsgcZiZWSYWyEBhvkN+xdycjkxNZgSHYBnm","01","Turnusablesung",2025-09-16T00:00:00,"J09C6104","00000000000011690095"
"RhzoUcfcwoIZDj/JBysRzOUZUVfDjfrpSISfKwY","zKEoTTINc/LvhIZxFXVreDNkYHWJB/eoUGiJky/","01","Turnusablesung",2025-09-16T00:00:00,"J09C6104","00000000000011690097"
"eZOJSKVEAoCWQKkSWLXOEHJEdTizxVLIYdDcELb","NJXiGjXyiaOkwXfZYIkTWliAXBKCijZiGVKxqaf","01","Turnusablesung",2025-09-16T00:00:00,"J09C6104","00000000000011690100"
"CVWTaXZSAeCqjrxhDzQqYqUijNxS/XUNftX+HYh","XFZHLPHvbSljAQIHqjmuLjiXYy+PFhAqRlUPNTB","01","Turnusablesung",2025-09-16T00:00:00,"J09C6104","00000000000011690122"
"XUO/YijuVgTYiATmIE+MruYhKvvDlsGWNYbMYNY","Yi+JEQM+TjQeMugFbWdnTx+qPzYeT+ZSGCOkHYr","01","Turnusablesung",2025-09-16T00:00:00,"J09C6104","00000000000011690132"
"MeIxOYKpPRqNvBMMkJPVCMSlSZTyWqXZPRpxIfS","W+YeAJtpX+xARvQlDNNtiU/MXBuVU/IdN+YXS+S","01","Turnusablesung",2025-09-16T00:00:00,"J09C6104","00000000000011690150"
"eIltYUwSfMZQqgXxtisBH//kSdWKEsvtToWM/XK","zfzgwUxGRXpqQUHLQRwWQmFtRUomjOhtRASuRzZ","01","Turnusablesung",2025-09-16T00:00:00,"J09C6104","00000000000011690154"
"IYXjdEnhXcMsJwWtRZwXXRad+YAtYHVJvXvEIQM","uFQasZUoRpmaSYTUqEKBZxkZFueSBZVRXdtvmDA","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690335"
"oXqGHcDTmzjeSeqxVKkACATeFbRyPUFg/XLypvf","tASRJfgQXLnItcLDHIpoNYSzdBYXPiLhTPBGBjV","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690345"
"qezckiewkZiXJkuUQCsFJXlGvKVVR+JLjhJyypf","RREDXVtwYLKVv+A/WVVVXjuvkR/VXjGvGKUSumd","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690346"
"srMcOqxuRwqhV/TtIeXTNUVSFRPRh/oIEFmFyCt","yOxqZRTK+HCSHXVsFWe+LhXfLLYaoPVXhqonVYN","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690368"
"tYZSRoTpheJvmppaItE+lApIHUftkMxTWW+JQVg","SWxFVIZQOemrETwEbWWT+BZWBQZVWnKfIUtVRkY","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690374"
"yUVAQJZiJhvXetKQVxjZZQ+nlLIBYjwtgQ/lCRS","XVAZnHIQMXAQlWJnRl/fpjRRZBKSRrSaeRColWO","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690378"
"DzVWWZIjEklVYPRGgJbWvxWBbdANRSjsOQRNyKK","zDQSTOvjrSjYHQronUT+irXgsDwVVuCZOIHHTSc","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690382"
"UnpNaF+/ZPNUCURRkPdwRsXMVFZzWSnTjbTvxzo","rWSSznlQZxCfYSLsRSATrnTLCPPNUmoSgJuuqQS","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690385"
"SzoRXROQtVbRUCLdXFSTnlHgfBQTo/TfwOCulDW","RCoZCZv+JBYQhcdURUWmwifexG+gavPWiuYp/mo","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690386"
"HtPRKyirWqDj/PxBx/vRojkAZVMh/BciYLCQGY+","wHgTXlf/ZdRew/Pw/tjUaUAGCtRxuJaGaUixEJi","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690397"
"tnrCoaIqWIQiEMgfvTJypOoLsVkshNlQpVGKjQA","uXQWUJwOXTkXlfbsMVfsWWVPPRxWMZAXfGVQw/w","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690398"
"aXNfnrIZhoutogZVAOrzlVXxQRaYUsYrFcrTZSU","nBGIHCWAWKtBXI+PTSEOqOBGHFxefVWQsWuREWP","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690415"
"l/PYiYPqaSCUEAdpRcQutyQUgczNpfJoPLxVEfc","'+awJgiVbNlwWkZMZYyiTRXhKQYXiPSoGzPGxsIC","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690417"
"lsdSGPXekzKVltYBUXPztXWnZOEXNlyYfRZfPVJ","RqBkItSNvfZTWmAlbRSYBQdXANSESkWiSnTnYwW","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690420"
"yrVAP+dlaukgaYiDLYdgENxabGiGOSqqaZLNYGK","AcAgVTVrtXXbFZQrtZLTZjlLTWVUUvkpisuFaWQ","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690438"
"lqqWe+wPFCZXjSQZtTeGWfGLkZtWqQLBqaXuzwk","imVKkltgUBBAXwMoYQIDdMOTaSShbzuRQVvBTNN","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690441"
"jfJvxlhUhTZ/DJVPL/eRrmwHEHv/AjYGzVNVYwV","tqsCVEdwpwYolQwHGuZjI/YJuUMbuEpxjLQFNTy","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690447"
"VsgnXRIgoMRuQnHuTpbiasTuLYTkTIYPKWTieXo","IVrQmxlzqnwUEWgRISfnLzZhJxkvmDbtxIZCDGn","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690451"
"sXIYCWLLBvYyuE+TViUbVmAWIEg+iPOYdBfKVcp","kRWZOlqJhxfCSvYIOnqHmorlTtXHVADdsGijSHD","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690472"
"zZDQYWXQvYOVMXmBj/SNvAoPQVgjQlRlEwTVhoA","rXNYNyNnUsGVHkYdT+NMXGCVNySFDdjWrPDXIYT","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690483"
"wJgY/mYzbAdmWUTvaR+FQMyTmMYwWdMSYYfRYkq","AyYEqVqSWoqT/GxzjnxbowpBugBSkWHNZiaVVsS","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690484"
"nnXWxWCH/CETHjEUSTRK/idYzTwEQpXWBDDnShY","ZVdQVWYAXeRfBbHdwuSXQDCXylBHRpcRSN+aoVM","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690489"
"QZUbDvIVXdUNwI/fHRlmNdreyHmbTLvPGTYQBeY","ZsPoLZBC+iWWlVRI+XwVUYoZAUrVp/qMOVXaPkM","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690507"
"fAJBCTIRYWTnF+tTtfTRQJKwOdLYU/eHWcFveGf","hXlCTUjMxeYuoQStERQZeUHhVuZacXreRAaWK/b","01","Turnusablesung",2025-09-16T00:00:00,"J09C6105","00000000000011690512"
"lLV/AxqcCVyhQZ+rLuDiXsDdgJLtdkqTXMryaDO","mMbesUZRn/HYdfexnDcCRXkISUQxeByoNmWsqZZ","01","Turnusablesung",2025-09-16T00:00:00,"J09C6106","00000000000011690734"
"bJytJjAtpCp/UkWi+/vWRVRgdESxYuIGP+FofKV","OrkAUooMiKQXWCmWRUhvnTfVeNtRfaRrypYvQt+","01","Turnusablesung",2025-09-16T00:00:00,"J09C6106","00000000000011690741"
"d+WSxtinY+fUSy+SuzxJ+KqQOPfOXYtPFSBA/WN","uZmfKOSXZ/S+VTGvhPQTSZYHYwWsgyTUkYSAVCY","01","Turnusablesung",2025-09-16T00:00:00,"J09C6106","00000000000011690747"
"iW+YYZcqfwXRKORrV+pKWbVjYoDVnnYYWXIkU/O","GZtsycbZOqNsxIgYX/itMGXXJfTuxOeeFxhECgZ","01","Turnusablesung",2020-09-16T00:00:00,"J09C6101","00000000000002378313"
"JeURkWoWZeoXXoNqxZStCRzQkiQF/FbQXrhpUYn","dHzdBYRwRosYRfRVEUhwSGUgZQImBrSDQnniRhN","01","Turnusablesung",2020-09-16T00:00:00,"J09C6101","00000000000002378363"
"hZQBVIzKdpyAXkvsxrRQvmV/DzqdTfTYZSKDAjW","siAiSiOfaGXkwvTLxYwgeUs+PZdMUXUm+VYR+TY","01","Turnusablesung",2020-09-16T00:00:00,"J09C6101","00000000000002378396"
"laTPYDdLmwqa/TQkWckymvjlwXUzoYiaZYJpoTt","PRUzTZaolgWQIbVgiYukeRYBiiVBqwvXkcaUo/W","01","Turnusablesung",2020-09-16T00:00:00,"J09C6101","00000000000002378491"
"kKKDUvXl/ERTTFQbKGEPPKSheNLCAWPkaUpuZVo","SpdzZemTVRowSZzjkbMTGmILlpgkGOcXyjkVLby","01","Turnusablesung",2020-09-16T00:00:00,"J09C6106","00000000000002380143"
"G/oiWFullUQRz+XTRAReZotYUqmZPinCzDQbU/B","O/yXICKGTzWUDQlRXiat++XrUSKfGhfVgZ/MWCE","01","Turnusablesung",2021-09-16T00:00:00,"J09C4011","00000000000004016794"
"PVCRkKSatteYYUKYX+aiIsQOCYU+mAEyXYTZZhq","nlGjDTPaCHSSwUtPGHbfWhFxvVM+zxO+jSBr+mZ","01","Turnusablesung",2021-09-16T00:00:00,"J09C4011","00000000000004016824"
"YzTSuZQKjUohEDEfAQqxXFccEmD+LnZtGUlUSda","nlGjDTPaCHSSwUtPGHbfWhFxvVM+zxO+jSBr+mZ","01","Turnusablesung",2021-09-16T00:00:00,"J09C4011","00000000000004016825"
"rJhSTzXTnBgJQHqWkONWVUVrTtbEaoXzTsoRUAQ","KzdtuGJqeSXFZNeeuHcqhfkUwsGzOgAKDvRbjhN","01","Turnusablesung",2021-09-16T00:00:00,"J09C4011","00000000000004016918"
"lSHzdOueASB+UazYziWwJvaMIfFUHViPSjppBAq","iPqUViZmfDnUVJcG/dVylxB+UXxkYWXtNHGQCLY","01","Turnusablesung",2021-09-16T00:00:00,"J09C4011","00000000000004016931"
"XdOnWZZoJfADLLpBaSTZqssiEMOTCWVfYwdMXjJ","iPqUViZmfDnUVJcG/dVylxB+UXxkYWXtNHGQCLY","01","Turnusablesung",2021-09-16T00:00:00,"J09C4011","00000000000004016932"
"KSJSXKUDNAMKFlpynSPS+BbJCowJEXrikYovZKR","OaXBPBOmHURLUqHcYtUYFrEMkocRbYXVJkXTCTi","01","Turnusablesung",2021-09-16T00:00:00,"J09C4011","00000000000004016972"
"TEsYkjRgeBj/TohTkyYDUzRYIbjxkGTdARHhWQX","WHWLfsrFGTXdgUj+VJVvBrwWnYilYXkEuotQlRz","01","Turnusablesung",2021-09-16T00:00:00,"J09C1622","00000000000004009673"
"IEXHceSVVxS+PFQRQEXIngbmXYuWYkbtnPlHNxC","YQ/QWP+qZufSeX+GEQAaIhM/JgPouKoGlfmTAoW","01","Turnusablesung",2021-09-16T00:00:00,"J09C1622","00000000000004009675"
"VMBVDoIeYAtcuCXILvkaXAYiXSXGlLvGRNsFhu+","YQ/QWP+qZufSeX+GEQAaIhM/JgPouKoGlfmTAoW","01","Turnusablesung",2021-09-16T00:00:00,"J09C1622","00000000000004009676"
"TIHQtWYuZqZSVCRQZxkXEDomabViVkUKNZRomiM","QJoSYOT+qwROlHhZbjrmsIfbCKvVoKRvEPsKSu+","01","Turnusablesung",2021-09-16T00:00:00,"J09C1622","00000000000004009696"
"UtDZZiNpU/uDpsIyLl+aVboiMtFSozYZIJo+ERj","kWrAZaWiaHjSSgMQjILz+nTgazr/StNOsiCxvZT","01","Turnusablesung",2021-09-16T00:00:00,"J09C1622","00000000000004009698"
"bFuIvrZTHmZXECAuWmDynhYKMIiSRXVwIR/phLV","kWrAZaWiaHjSSgMQjILz+nTgazr/StNOsiCxvZT","01","Turnusablesung",2021-09-16T00:00:00,"J09C1622","00000000000004009699"
"leYAIZZVsWdTvXVEKRySCVITXzootUVHkEXbeDB","iWLrYWCIgEIZTDW+nQfEavXXJ/IVXlJWFuzXgfD","01","Turnusablesung",2021-09-16T00:00:00,"J09C1622","00000000000004009701"
"OVPSmuNztIYpuX+xL++ZQRbyLuSUVYjIWfYpYYZ","iWLrYWCIgEIZTDW+nQfEavXXJ/IVXlJWFuzXgfD","01","Turnusablesung",2021-09-16T00:00:00,"J09C1622","00000000000004009702"
"hnwPfbWuKItEYFRAAFXLemNVLBaUokgHHMpYHPZ","cKVxkQRizbtVzLdpSOPOBkRozNWtZxGUdETlJiy","01","Turnusablesung",2021-09-16T00:00:00,"J09C1622","00000000000004009733"
"/kKXrmmxTLDWYnsbthfuLZPGDYdWouXXSiXVXrZ","XD/NYQcsOVVcWgYEPHizuyNMd+nfvYsZnTHgZVS","01","Turnusablesung",2021-09-16T00:00:00,"J09C1622","00000000000004009736"
"HzPsNLLcariSTItCXqSAULMHUeVTtxjVBUaHGfJ","XD/NYQcsOVVcWgYEPHizuyNMd+nfvYsZnTHgZVS","01","Turnusablesung",2021-09-16T00:00:00,"J09C1622","00000000000004009737"
"qXrGXJzNVtnJmLQRWEyK/gbiXjayQtxXQFwe/nq","IiGFJVjIDzBxDDxuUXoEQtZWdSUvB/AyNGyypQQ","01","Turnusablesung",2021-09-16T00:00:00,"J09C1622","00000000000004009753"
"TtUstaRapHfhNsLgGWUJBYrRjequDRT+vURqTLK","VZnPcFhfFQvhrVjtZYpSSuXlMvNnXMAHfAVIpJW","01","Turnusablesung",2021-09-16T00:00:00,"J09C1622","00000000000004009782"
"QrjiCbtzsnHZPhlOBVHuTnfWWbWEXZZxRGb/FyZ","ndQ+QcEPEa/dzqATNsHQNDNZHIdumuUhponKPuv","01","Turnusablesung",2021-09-16T00:00:00,"J09C1622","00000000000004009821"
"YbWQRcGQbEewPJYGQRPlSoQiwn+WLUcXbOrikYT","UZsoxuUjZeZvGHVQ++S+NfUKCjQLqPzgMkfMhpF","01","Turnusablesung",2021-09-16T00:00:00,"J09C1622","00000000000004009859"
"CWsWZlZkFRSwIJozQJrpCUNZ+SRehQsSGkFMVgk","UVcTciLmPQyuHXUtLsRyDOoX+zoGmjKhNpRlXWy","01","Turnusablesung",2021-09-16T00:00:00,"J09C1622","00000000000004009882"
"JkjXGiRGnYwZJ+pd/WtCmTuBXis+UBRlsVQMh/e","iYUWRqXkCvcDWWzyXBEm/sTGtNnA/NJYAVcMVhk","01","Turnusablesung",2021-09-16T00:00:00,"J09C1622","00000000000004009887"
"'+b/DWrfyI+GQWyrAu+SH+ZYRuPEqRwfpQXvnUcK","iYUWRqXkCvcDWWzyXBEm/sTGtNnA/NJYAVcMVhk","01","Turnusablesung",2021-09-16T00:00:00,"J09C1622","00000000000004009888"
"SYlzVoRZBpXsYsVJLLcmMpmvsivYBJnVXTJTjXn","PtThO+YAqWZamtAZQAwSsbucJROVqmRoZxhWITH","01","Turnusablesung",2021-09-16T00:00:00,"J09C1622","00000000000004009940"
